index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.52724,-7.118622,780.0,2015-05-30 00:00:00,16.3,40,2.5,13.2,0.0,0.0,0.0,0.0,0,1016.5,927.8,0,0,0,0,0.06,1.12,9.4,21.1,342,346,28.4,18.6,21.3,16.1,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.52724,-7.118622,780.0,2015-05-30 01:00:00,15.4,43,3.0,12.4,0.0,0.0,0.0,0.0,0,1016.7,927.8,0,0,0,0,0.06,1.0,9.6,19.8,340,350,23.4,17.7,21.0,16.1,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.52724,-7.118622,780.0,2015-05-30 02:00:00,14.6,46,3.2,11.6,0.0,0.0,0.0,0.0,0,1016.4,927.3,0,0,0,0,0.05,0.89,9.7,19.5,345,355,22.7,16.9,20.8,16.1,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.52724,-7.118622,780.0,2015-05-30 03:00:00,13.9,49,3.4,11.0,0.0,0.0,0.0,0.0,0,1016.4,927.0,0,0,0,0,0.05,0.81,9.5,18.7,349,360,22.0,16.3,20.5,16.2,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.52724,-7.118622,780.0,2015-05-30 04:00:00,13.2,52,3.7,10.4,0.0,0.0,0.0,0.0,0,1016.6,927.0,0,0,0,0,0.04,0.72,9.4,17.7,353,4,20.5,15.6,20.2,16.2,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.52724,-7.118622,780.0,2015-05-30 05:00:00,12.4,59,4.7,9.9,0.0,0.0,0.0,0.0,0,1016.9,927.1,0,0,0,0,0.03,0.59,8.6,16.3,358,8,19.1,15.0,19.9,16.2,11.4,0.126,0.171,0.242,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.52724,-7.118622,780.0,2015-05-30 06:00:00,12.4,66,6.3,10.3,0.0,0.0,0.0,0.0,0,1017.5,927.6,0,0,0,0,0.03,0.49,7.9,15.4,3,11,18.4,14.9,19.7,16.2,11.4,0.126,0.171,0.242,0.32,1,1740.61,43.0,24.0,19.0,206.1,43.0,96.0,95.8,53.5,42.3,332.9,59.3,213.8,,,,,,
2224,40.52724,-7.118622,780.0,2015-05-30 07:00:00,15.1,52,5.4,12.8,0.0,0.0,0.0,0.0,0,1018.1,928.9,0,0,0,0,0.12,0.81,8.0,11.8,8,12,18.0,16.6,19.5,16.2,11.4,0.126,0.171,0.242,0.32,1,3600.0,201.0,144.0,57.0,569.5,201.0,336.7,274.2,196.4,77.8,569.5,274.2,459.3,,,,,,
2223,40.52724,-7.118622,780.0,2015-05-30 08:00:00,17.0,45,5.0,14.4,0.0,0.0,0.0,0.0,0,1018.1,929.5,0,0,0,0,0.24,1.06,8.9,11.2,14,15,22.3,18.8,19.4,16.2,11.4,0.126,0.171,0.242,0.32,1,3600.0,395.0,317.0,78.0,729.2,395.0,578.8,474.5,380.8,93.7,729.2,474.5,695.3,,,,,,
2222,40.52724,-7.118622,780.0,2015-05-30 09:00:00,18.9,39,4.6,16.3,0.0,0.0,0.0,0.0,0,1018.1,930.1,0,0,0,0,0.37,1.34,10.2,12.7,8,8,24.8,21.2,19.4,16.2,11.4,0.126,0.171,0.242,0.32,1,3600.0,587.0,496.0,91.0,822.2,587.0,803.2,661.8,559.2,102.6,822.2,661.8,905.6,,,,,,
