index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,40.878735,-7.9374084,832.0,2020-04-11 00:00:00,7.6,99,7.4,6.3,0.0,0.0,0.0,0.0,2,1022.3,924.7,50,37,0,56,0.0,0.01,4.0,7.4,355,331,7.9,10.5,11.7,9.9,9.0,0.414,0.417,0.404,0.396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,40.878735,-7.9374084,832.0,2020-04-11 01:00:00,7.4,100,7.4,6.2,0.0,0.0,0.0,0.0,3,1021.8,924.2,100,96,0,92,0.0,0.0,4.0,8.0,10,355,9.0,10.0,11.6,9.9,9.0,0.413,0.417,0.404,0.396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,40.878735,-7.9374084,832.0,2020-04-11 02:00:00,7.4,100,7.4,6.0,0.0,0.0,0.0,0.0,3,1021.4,923.9,100,99,4,51,0.0,0.0,5.4,8.7,4,5,10.8,9.8,11.4,9.9,9.0,0.412,0.416,0.404,0.396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,40.878735,-7.9374084,832.0,2020-04-11 03:00:00,6.8,100,6.8,5.2,0.0,0.0,0.0,0.0,3,1021.1,923.4,100,100,21,17,0.0,0.0,5.6,7.2,15,6,11.2,9.5,11.3,9.9,9.0,0.412,0.416,0.404,0.397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,40.878735,-7.9374084,832.0,2020-04-11 04:00:00,6.2,100,6.2,4.5,0.0,0.0,0.0,0.0,3,1021.1,923.2,100,100,35,39,0.0,0.0,5.2,5.8,16,4,11.2,9.2,11.1,9.9,9.0,0.411,0.415,0.404,0.397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,40.878735,-7.9374084,832.0,2020-04-11 05:00:00,6.0,99,5.9,4.1,0.0,0.0,0.0,0.0,3,1021.0,923.1,95,100,5,7,0.0,0.01,6.3,6.6,24,22,12.6,8.9,10.9,9.9,9.0,0.411,0.415,0.404,0.397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,40.878735,-7.9374084,832.0,2020-04-11 06:00:00,5.9,98,5.6,3.7,0.0,0.0,0.0,0.0,3,1020.8,922.8,100,100,15,76,0.0,0.02,7.1,8.9,24,32,15.1,8.8,10.8,9.9,9.0,0.41,0.414,0.404,0.397,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,40.878735,-7.9374084,832.0,2020-04-11 07:00:00,6.4,95,5.6,4.3,0.0,0.0,0.0,0.0,2,1021.2,923.4,70,30,24,94,0.01,0.05,7.1,9.4,24,32,15.8,8.7,10.6,9.9,9.0,0.409,0.414,0.404,0.397,1,0.0,32.0,2.0,30.0,15.5,32.0,119.6,67.6,4.2,63.4,22.8,46.0,252.7,,,,,,
2199,40.878735,-7.9374084,832.0,2020-04-11 08:00:00,8.5,84,6.0,7.0,0.0,0.0,0.0,0.0,1,1021.4,924.2,44,3,26,87,0.06,0.17,3.9,6.2,34,36,15.8,9.4,10.5,9.9,9.0,0.409,0.413,0.404,0.397,1,0.0,137.0,15.0,122.0,53.3,137.0,383.3,182.5,20.0,162.6,53.3,182.5,510.7,,,,,,
2198,40.878735,-7.9374084,832.0,2020-04-11 09:00:00,10.5,73,5.9,9.1,0.0,0.0,0.0,0.0,2,1021.1,924.6,52,0,41,93,0.15,0.34,2.9,4.3,97,90,12.6,10.6,10.4,9.9,9.0,0.407,0.413,0.404,0.397,1,3600.0,320.0,130.0,190.0,281.3,320.0,629.8,377.5,153.3,224.1,281.3,377.5,742.9,,,,,,
2197,40.878735,-7.9374084,832.0,2020-04-11 10:00:00,11.9,70,6.6,10.5,0.0,0.0,0.0,0.0,2,1020.8,924.8,57,0,48,94,0.23,0.42,4.1,5.1,142,129,15.5,11.9,10.5,9.9,9.0,0.406,0.412,0.404,0.397,1,3600.0,461.0,220.0,241.0,355.9,461.0,842.3,510.9,243.8,267.1,355.9,510.9,933.4,,,,,,
