index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.45694,-8.377991,117.0,2015-03-07 00:00:00,5.6,90,4.1,3.2,0.0,0.0,0.0,0.0,0,1028.9,1014.3,0,0,0,0,0.0,0.09,6.9,9.4,81,72,12.6,8.2,11.7,11.1,10.7,0.29,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.45694,-8.377991,117.0,2015-03-07 01:00:00,5.0,91,3.7,2.4,0.0,0.0,0.0,0.0,0,1028.9,1014.2,0,0,0,0,0.0,0.08,7.6,10.0,85,77,13.7,7.7,11.4,11.1,10.7,0.291,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.45694,-8.377991,117.0,2015-03-07 02:00:00,4.8,90,3.3,2.0,0.0,0.0,0.0,0.0,0,1028.5,1013.8,0,0,0,0,0.0,0.09,8.3,10.8,88,86,14.8,7.4,11.2,11.1,10.7,0.291,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.45694,-8.377991,117.0,2015-03-07 03:00:00,4.6,89,3.0,1.7,0.0,0.0,0.0,0.0,0,1028.1,1013.4,0,0,0,0,0.0,0.09,9.0,12.2,90,92,15.8,7.1,10.9,11.1,10.7,0.292,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.45694,-8.377991,117.0,2015-03-07 04:00:00,4.4,89,2.7,1.4,0.0,0.0,0.0,0.0,0,1027.5,1012.8,0,0,0,0,0.0,0.09,9.4,13.0,90,95,16.6,6.9,10.6,11.1,10.7,0.292,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.45694,-8.377991,117.0,2015-03-07 05:00:00,4.2,88,2.4,1.2,0.0,0.0,0.0,0.0,0,1027.6,1012.9,0,0,0,0,0.0,0.1,9.4,13.0,92,96,16.6,6.6,10.4,11.1,10.7,0.292,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.45694,-8.377991,117.0,2015-03-07 06:00:00,4.0,88,2.2,1.0,0.0,0.0,0.0,0.0,0,1027.8,1013.1,0,0,0,0,0.0,0.1,9.0,12.7,92,97,16.6,6.4,10.1,11.1,10.7,0.293,0.314,0.341,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,40.45694,-8.377991,117.0,2015-03-07 07:00:00,4.0,86,1.9,0.9,0.0,0.0,0.0,0.0,0,1028.1,1013.4,0,0,0,0,0.0,0.11,9.0,12.3,90,97,17.6,6.2,9.9,11.1,10.7,0.293,0.314,0.34,0.353,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2223,2223,40.45694,-8.377991,117.0,2015-03-07 08:00:00,5.4,86,3.3,2.3,0.0,0.0,0.0,0.0,0,1028.3,1013.7,0,0,0,0,0.02,0.12,10.8,11.9,90,93,18.4,6.7,9.7,11.1,10.7,0.293,0.314,0.34,0.353,1,2086.88,60.0,39.0,21.0,303.2,60.0,122.0,125.7,81.7,44.0,444.4,85.8,255.6,,,,,,
2222,2222,40.45694,-8.377991,117.0,2015-03-07 09:00:00,11.1,73,6.4,8.9,0.0,0.0,0.0,0.0,0,1028.6,1014.3,0,0,0,0,0.11,0.36,9.0,11.5,90,92,19.1,9.5,9.7,11.1,10.7,0.293,0.314,0.34,0.353,1,3600.0,243.0,186.0,57.0,677.3,243.0,381.7,319.7,244.7,75.0,677.3,319.7,502.2,,,,,,
