index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.386642,-7.3521423,600.0,2013-06-05 00:00:00,16.7,65,10.2,15.9,0.0,0.0,0.0,0.0,1,1012.3,943.6,30,0,0,99,0.01,0.66,6.2,9.3,249,283,10.4,18.0,20.5,15.2,11.6,0.104,0.209,0.288,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.386642,-7.3521423,600.0,2013-06-05 01:00:00,15.6,71,10.3,14.8,0.0,0.0,0.0,0.0,1,1012.0,943.1,30,0,0,100,0.01,0.52,6.4,8.2,254,293,9.0,17.0,20.3,15.2,11.6,0.104,0.209,0.288,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.386642,-7.3521423,600.0,2013-06-05 02:00:00,15.0,72,10.0,14.2,0.0,0.0,0.0,0.0,1,1011.4,942.4,29,0,0,98,0.0,0.47,5.5,7.4,259,309,7.9,16.2,20.0,15.2,11.6,0.104,0.209,0.288,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.386642,-7.3521423,600.0,2013-06-05 03:00:00,14.7,71,9.5,13.9,0.0,0.0,0.0,0.0,1,1011.3,942.2,29,0,0,97,0.0,0.48,4.7,7.2,274,323,6.8,15.4,19.8,15.2,11.6,0.104,0.209,0.288,0.383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.386642,-7.3521423,600.0,2013-06-05 04:00:00,14.6,70,9.1,13.8,0.0,0.0,0.0,0.0,0,1011.3,942.2,14,0,0,48,0.0,0.51,3.7,6.8,281,328,6.1,14.8,19.4,15.3,11.6,0.104,0.209,0.288,0.383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.386642,-7.3521423,600.0,2013-06-05 05:00:00,14.7,68,8.8,14.3,0.0,0.0,0.0,0.0,0,1011.5,942.4,8,0,0,27,0.0,0.54,0.7,5.8,270,338,5.8,14.1,19.1,15.3,11.6,0.105,0.209,0.288,0.383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.386642,-7.3521423,600.0,2013-06-05 06:00:00,15.0,66,8.7,14.6,0.0,0.0,0.0,0.0,0,1011.7,942.7,0,0,0,0,0.0,0.59,0.5,5.2,225,348,4.3,14.2,18.9,15.3,11.6,0.105,0.209,0.288,0.383,1,1803.38,47.0,25.0,22.0,212.3,47.0,97.5,104.6,55.6,49.0,340.9,65.2,216.9,,,,,,
2224,40.386642,-7.3521423,600.0,2013-06-05 07:00:00,17.2,66,10.8,17.3,0.0,0.0,0.0,0.0,0,1011.9,943.4,0,0,0,0,0.1,0.66,1.3,4.3,326,355,7.9,16.5,18.7,15.3,11.6,0.105,0.209,0.288,0.383,1,3600.0,206.0,148.0,58.0,580.1,206.0,339.0,280.1,201.2,78.9,580.1,280.1,460.9,,,,,,
2223,40.386642,-7.3521423,600.0,2013-06-05 08:00:00,20.9,40,6.7,19.5,0.0,0.0,0.0,0.0,0,1012.1,944.4,0,0,0,0,0.24,1.49,3.2,4.0,333,333,11.5,20.4,18.7,15.3,11.6,0.105,0.209,0.288,0.383,1,3600.0,399.0,320.0,79.0,733.2,399.0,579.9,478.9,384.1,94.8,733.2,478.9,696.0,,,,,,
2222,40.386642,-7.3521423,600.0,2013-06-05 09:00:00,22.6,34,6.1,21.2,0.0,0.0,0.0,0.0,0,1011.8,944.5,0,0,0,0,0.37,1.81,4.3,5.2,336,335,15.1,23.1,18.9,15.3,11.6,0.105,0.208,0.288,0.383,1,3600.0,572.0,479.0,93.0,791.8,572.0,803.8,644.8,540.0,104.8,791.8,644.8,906.2,,,,,,
