index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.51142,-7.9106445,577.0,2015-03-07 00:00:00,7.1,65,1.0,4.5,0.0,0.0,0.0,0.0,0,1029.9,960.4,0,0,0,0,0.0,0.35,4.7,6.5,23,71,11.5,4.8,8.1,8.1,8.0,0.369,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.51142,-7.9106445,577.0,2015-03-07 01:00:00,6.8,66,0.8,4.1,0.0,0.0,0.0,0.0,0,1029.8,960.2,0,0,0,0,0.0,0.34,4.5,7.7,29,79,10.8,4.3,7.8,8.1,8.0,0.369,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.51142,-7.9106445,577.0,2015-03-07 02:00:00,6.5,65,0.4,3.8,0.0,0.0,0.0,0.0,0,1029.5,959.9,0,0,0,0,0.0,0.34,4.4,7.6,35,90,10.8,3.9,7.6,8.1,8.0,0.369,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.51142,-7.9106445,577.0,2015-03-07 03:00:00,6.3,64,0.1,3.6,0.0,0.0,0.0,0.0,0,1029.2,959.6,0,0,0,0,0.0,0.34,4.1,7.2,45,96,11.2,3.6,7.3,8.1,8.0,0.37,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.51142,-7.9106445,577.0,2015-03-07 04:00:00,6.2,64,-0.1,3.4,0.0,0.0,0.0,0.0,0,1028.7,959.1,0,0,0,0,0.0,0.34,4.1,6.9,45,96,11.2,3.2,7.1,8.1,8.0,0.37,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.51142,-7.9106445,577.0,2015-03-07 05:00:00,5.7,65,-0.3,2.9,0.0,0.0,0.0,0.0,0,1029.0,959.2,0,0,0,0,0.0,0.32,4.1,7.2,38,90,11.2,3.0,6.8,8.1,8.0,0.37,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.51142,-7.9106445,577.0,2015-03-07 06:00:00,5.4,66,-0.4,2.6,0.0,0.0,0.0,0.0,0,1029.3,959.4,0,0,0,0,0.0,0.3,4.4,6.9,35,84,11.5,2.7,6.6,8.1,8.0,0.37,0.38,0.393,0.408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,41.51142,-7.9106445,577.0,2015-03-07 07:00:00,6.2,63,-0.4,3.3,0.0,0.0,0.0,0.0,0,1029.7,960.0,0,0,0,0,0.01,0.35,4.5,7.1,29,75,12.6,2.5,6.3,8.1,8.0,0.37,0.379,0.393,0.408,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2223,2223,41.51142,-7.9106445,577.0,2015-03-07 08:00:00,6.6,66,0.7,4.0,0.0,0.0,0.0,0.0,0,1030.0,960.4,0,0,0,0,0.02,0.33,4.1,7.9,45,74,12.6,3.2,6.2,8.1,8.0,0.371,0.379,0.393,0.408,1,2135.01,67.0,44.0,23.0,341.3,67.0,125.2,137.2,90.1,47.1,488.6,95.8,256.4,,,,,,
2222,2222,41.51142,-7.9106445,577.0,2015-03-07 09:00:00,9.3,75,5.2,7.4,0.0,0.0,0.0,0.0,0,1030.3,961.3,0,0,0,0,0.1,0.29,5.0,8.6,60,75,15.1,6.3,6.2,8.1,8.0,0.371,0.379,0.393,0.408,1,3600.0,252.0,196.0,56.0,716.8,252.0,380.1,330.3,256.9,73.4,716.8,330.3,498.1,,,,,,
