index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2159,41.08963,-7.457123,663.0,2011-02-24 00:00:00,5.1,100,5.1,3.7,0.0,0.0,0.0,0.0,2,1025.9,946.3,75,83,0,0,0.0,0.0,1.9,0.5,248,45,6.5,6.7,9.1,7.8,8.6,0.389,0.396,0.408,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2158,41.08963,-7.457123,663.0,2011-02-24 01:00:00,4.6,99,4.5,3.0,0.0,0.0,0.0,0.0,2,1025.8,946.1,75,83,0,0,0.0,0.01,1.6,1.5,243,45,5.0,6.5,8.9,7.8,8.6,0.389,0.396,0.408,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2157,41.08963,-7.457123,663.0,2011-02-24 02:00:00,4.7,99,4.6,3.1,0.0,0.0,0.0,0.0,3,1025.8,946.1,91,100,0,2,0.0,0.01,2.2,2.8,261,40,4.7,6.4,8.7,7.8,8.6,0.389,0.396,0.408,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2156,41.08963,-7.457123,663.0,2011-02-24 03:00:00,4.6,99,4.5,3.1,0.0,0.0,0.0,0.0,3,1025.9,946.2,88,97,0,3,0.0,0.01,1.8,3.6,270,53,4.7,6.3,8.5,7.8,8.6,0.389,0.396,0.408,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2155,41.08963,-7.457123,663.0,2011-02-24 04:00:00,4.1,100,4.1,2.5,0.0,0.0,0.0,0.0,3,1025.7,945.8,90,100,0,0,0.0,0.0,1.8,3.5,259,66,5.0,6.3,8.4,7.9,8.6,0.389,0.395,0.407,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2154,41.08963,-7.457123,663.0,2011-02-24 05:00:00,3.9,99,3.8,2.3,0.0,0.0,0.0,0.0,3,1026.0,946.1,90,100,0,0,0.0,0.01,1.5,3.4,256,72,5.0,6.2,8.2,7.9,8.6,0.389,0.395,0.407,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2153,41.08963,-7.457123,663.0,2011-02-24 06:00:00,3.7,99,3.6,2.0,0.0,0.0,0.0,0.0,3,1026.4,946.4,90,100,0,0,0.0,0.01,1.3,3.7,304,61,5.0,6.2,8.1,7.9,8.6,0.389,0.395,0.407,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2152,41.08963,-7.457123,663.0,2011-02-24 07:00:00,3.6,99,3.4,1.9,0.0,0.0,0.0,0.0,3,1026.7,946.6,90,100,0,0,0.0,0.01,1.1,5.0,18,60,6.1,6.0,7.9,7.9,8.6,0.389,0.395,0.407,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2151,41.08963,-7.457123,663.0,2011-02-24 08:00:00,3.8,98,3.5,1.9,0.0,0.0,0.0,0.0,3,1027.6,947.5,90,100,0,0,0.01,0.02,2.7,7.0,67,69,9.4,6.0,7.8,7.9,8.6,0.389,0.395,0.407,0.379,1,0.0,20.0,5.0,15.0,47.8,20.0,85.8,44.3,11.1,33.3,81.5,26.0,190.1,,,,,,
2150,41.08963,-7.457123,663.0,2011-02-24 09:00:00,6.0,96,5.5,4.4,0.0,0.0,0.0,0.0,3,1028.6,949.0,90,100,0,0,0.04,0.04,3.7,7.6,61,71,13.3,7.3,7.8,7.9,8.6,0.389,0.395,0.407,0.379,1,3600.0,126.0,46.0,80.0,204.6,126.0,314.1,173.5,63.3,110.2,204.6,173.5,432.6,,,,,,
