index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,40.878735,-6.9132385,621.0,2008-04-20 00:00:00,6.0,86,3.8,2.9,0.0,0.0,0.0,0.0,2,998.0,925.5,73,60,17,28,0.0,0.13,11.2,22.1,195,202,28.1,7.2,8.9,9.7,8.9,0.407,0.408,0.295,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,40.878735,-6.9132385,621.0,2008-04-20 01:00:00,5.8,87,3.7,2.6,0.0,0.0,0.0,0.0,3,997.6,925.0,91,76,15,45,0.0,0.12,11.4,21.7,193,199,28.4,7.1,8.8,9.7,8.9,0.406,0.408,0.295,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,40.878735,-6.9132385,621.0,2008-04-20 02:00:00,5.8,86,3.7,2.6,0.0,0.0,0.0,0.0,3,997.6,925.1,100,82,20,57,0.0,0.13,11.9,20.8,194,198,29.2,7.1,8.7,9.7,8.9,0.405,0.407,0.296,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,40.878735,-6.9132385,621.0,2008-04-20 03:00:00,5.9,87,3.9,2.6,0.0,0.0,0.0,0.0,3,997.7,925.2,100,86,34,90,0.0,0.12,12.8,22.3,196,201,29.2,7.1,8.6,9.7,8.9,0.404,0.406,0.296,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,40.878735,-6.9132385,621.0,2008-04-20 04:00:00,5.9,88,4.1,2.4,0.0,0.0,0.0,0.0,3,997.8,925.3,100,68,32,88,0.0,0.11,14.2,24.8,201,204,31.3,7.1,8.5,9.7,8.9,0.403,0.405,0.296,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,40.878735,-6.9132385,621.0,2008-04-20 05:00:00,6.0,89,4.3,2.4,0.0,0.0,0.0,0.0,3,997.9,925.4,100,59,33,93,0.0,0.1,14.8,26.2,203,207,33.8,7.1,8.4,9.7,8.9,0.402,0.404,0.297,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,40.878735,-6.9132385,621.0,2008-04-20 06:00:00,6.0,89,4.4,2.5,0.0,0.0,0.0,0.0,3,998.1,925.6,100,58,54,87,0.02,0.1,15.3,27.1,207,210,34.9,7.1,8.4,9.6,8.9,0.402,0.404,0.297,0.279,1,0.0,1.0,0.0,1.0,0.0,1.0,21.8,2.9,0.0,2.9,0.0,0.8,63.5,,,,,,
2200,40.878735,-6.9132385,621.0,2008-04-20 07:00:00,6.3,90,4.8,2.7,0.0,0.0,0.0,0.0,3,998.8,926.3,93,58,27,83,0.03,0.09,16.6,29.3,214,217,37.8,7.3,8.3,9.6,8.9,0.401,0.403,0.297,0.279,1,0.0,38.0,2.0,36.0,12.8,38.0,194.9,63.5,3.3,60.2,13.9,58.3,325.8,,,,,,
2199,40.878735,-6.9132385,621.0,2008-04-20 08:00:00,6.9,86,4.7,2.7,0.0,0.0,0.0,0.0,2,999.4,927.0,68,38,21,72,0.06,0.14,20.1,30.6,227,229,44.6,7.7,8.3,9.6,8.9,0.4,0.402,0.298,0.279,1,3579.31,158.0,60.0,98.0,179.3,158.0,453.6,201.3,76.5,124.9,179.3,201.3,578.1,,,,,,
2198,40.878735,-6.9132385,621.0,2008-04-20 09:00:00,7.7,79,4.2,3.4,0.0,0.0,0.0,0.0,2,999.9,927.6,62,36,13,72,0.13,0.23,20.0,29.6,236,236,48.2,8.6,8.4,9.6,8.9,0.399,0.402,0.298,0.279,1,3600.0,336.0,199.0,137.0,388.9,336.0,693.7,389.0,230.4,158.6,388.9,389.0,803.2,,,,,,
2197,40.878735,-6.9132385,621.0,2008-04-20 10:00:00,9.2,66,3.2,4.7,0.0,0.0,0.0,0.0,1,1000.4,928.5,43,16,11,74,0.21,0.4,20.2,29.1,239,239,49.3,9.7,8.5,9.6,8.9,0.398,0.401,0.298,0.279,1,3600.0,513.0,327.0,186.0,493.3,513.0,898.7,562.7,358.7,204.0,493.3,562.7,985.8,,,,,,
2196,40.878735,-6.9132385,621.0,2008-04-20 11:00:00,9.8,64,3.4,5.1,0.0,0.0,0.0,0.0,2,1000.3,928.5,53,21,16,81,0.24,0.43,21.4,30.6,245,245,50.4,10.5,8.6,9.6,8.9,0.397,0.4,0.298,0.279,1,3600.0,552.0,281.0,271.0,361.2,552.0,1054.7,582.7,296.7,286.1,361.2,582.7,1113.5,,,,,,
2195,40.878735,-6.9132385,621.0,2008-04-20 12:00:00,10.0,64,3.6,5.5,0.0,0.0,0.0,0.0,2,1000.7,929.0,51,20,11,88,0.24,0.44,21.1,30.5,247,247,50.8,11.0,8.8,9.6,8.9,0.395,0.399,0.298,0.279,1,3600.0,559.0,276.0,283.0,325.0,559.0,1151.1,571.8,282.3,289.5,325.0,571.8,1177.5,,,,,,
2194,40.878735,-6.9132385,621.0,2008-04-20 13:00:00,10.6,66,4.4,6.8,0.0,0.0,0.0,0.0,2,1001.0,929.4,50,24,5,85,0.28,0.44,20.4,28.5,249,249,50.8,11.7,9.1,9.6,8.9,0.394,0.398,0.299,0.279,1,3600.0,642.0,254.0,388.0,291.5,642.0,1181.4,637.8,252.3,385.5,291.5,637.8,1173.6,,,,,,
2193,40.878735,-6.9132385,621.0,2008-04-20 14:00:00,11.0,68,5.2,7.3,0.0,0.0,0.0,0.0,2,1001.4,929.8,69,35,22,82,0.28,0.42,20.7,29.4,253,253,50.4,12.4,9.3,9.6,8.9,0.392,0.397,0.299,0.279,1,3600.0,665.0,296.0,369.0,350.9,665.0,1143.4,641.0,285.3,355.7,350.9,641.0,1102.1,,,,,,
2192,40.878735,-6.9132385,621.0,2008-04-20 15:00:00,10.3,72,5.5,5.8,1.7,1.7,0.0,0.0,61,1001.8,930.1,52,20,16,82,0.22,0.35,23.2,33.9,257,258,52.9,12.3,9.5,9.6,8.9,0.404,0.397,0.299,0.279,1,3600.0,533.0,235.0,298.0,306.3,533.0,1039.9,496.0,218.7,277.3,306.3,496.0,967.7,,,,,,
2191,40.878735,-6.9132385,621.0,2008-04-20 16:00:00,9.6,73,5.0,5.4,0.1,0.1,0.0,0.0,51,1002.4,930.4,60,34,11,76,0.16,0.33,20.9,31.0,268,269,52.6,11.5,9.7,9.6,8.9,0.404,0.396,0.299,0.279,1,3600.0,361.0,129.0,232.0,199.2,361.0,877.8,320.7,114.6,206.1,199.2,320.7,779.8,,,,,,
2190,40.878735,-6.9132385,621.0,2008-04-20 17:00:00,9.3,73,4.7,4.8,0.0,0.0,0.0,0.0,3,1003.1,931.0,90,56,27,78,0.13,0.31,22.0,32.1,274,274,51.5,11.0,9.8,9.6,8.9,0.402,0.396,0.299,0.279,1,3600.0,299.0,112.0,187.0,227.1,299.0,668.4,246.6,92.4,154.2,227.1,246.6,551.2,,,,,,
2189,40.878735,-6.9132385,621.0,2008-04-20 18:00:00,8.7,75,4.5,4.4,0.0,0.0,0.0,0.0,2,1003.9,931.6,75,53,5,81,0.09,0.28,20.6,31.1,275,276,49.3,10.3,9.8,9.6,8.9,0.401,0.396,0.3,0.279,1,2975.38,167.0,50.0,117.0,159.2,167.0,425.7,116.6,34.9,81.7,159.2,116.6,297.4,,,,,,
2188,40.878735,-6.9132385,621.0,2008-04-20 19:00:00,8.2,81,5.1,4.6,0.0,0.0,0.0,0.0,2,1004.9,932.4,76,49,11,86,0.04,0.21,16.6,26.7,271,273,45.7,9.6,9.8,9.6,8.9,0.399,0.395,0.3,0.279,1,36.17,48.0,9.0,39.0,61.6,48.0,166.6,10.3,1.9,8.4,22.2,8.7,35.8,,,,,,
2187,40.878735,-6.9132385,621.0,2008-04-20 20:00:00,7.5,83,4.8,4.2,0.0,0.0,0.0,0.0,2,1005.9,933.2,78,45,15,94,0.03,0.17,13.8,23.4,264,268,37.4,9.0,9.7,9.6,8.9,0.398,0.395,0.3,0.279,0,0.0,1.0,0.0,1.0,0.0,1.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2186,40.878735,-6.9132385,621.0,2008-04-20 21:00:00,7.2,84,4.6,4.1,0.0,0.0,0.0,0.0,2,1007.0,934.1,74,36,22,95,0.01,0.17,12.8,22.8,260,265,32.0,8.6,9.6,9.6,8.9,0.397,0.395,0.3,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2185,40.878735,-6.9132385,621.0,2008-04-20 22:00:00,7.0,85,4.6,3.8,0.0,0.0,0.0,0.0,3,1007.7,934.7,87,41,35,98,0.01,0.15,13.1,23.8,262,267,30.6,8.3,9.5,9.6,8.9,0.396,0.394,0.3,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2184,40.878735,-6.9132385,621.0,2008-04-20 23:00:00,6.7,87,4.7,3.6,0.0,0.0,0.0,0.0,2,1008.2,935.1,67,30,22,90,0.0,0.12,12.4,22.8,260,265,28.8,8.0,9.4,9.6,8.9,0.396,0.394,0.301,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2183,40.878735,-6.9132385,621.0,2008-04-21 00:00:00,6.6,89,4.9,3.5,0.0,0.0,0.0,0.0,2,1008.8,935.6,72,35,26,83,0.0,0.11,12.8,23.9,259,265,26.3,7.8,9.3,9.6,8.9,0.395,0.393,0.301,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2182,40.878735,-6.9132385,621.0,2008-04-21 01:00:00,6.4,90,4.9,3.3,0.0,0.0,0.0,0.0,2,1009.5,936.2,73,35,29,79,0.0,0.09,12.8,23.4,260,266,26.3,7.5,9.2,9.6,8.9,0.394,0.393,0.301,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2181,40.878735,-6.9132385,621.0,2008-04-21 02:00:00,6.4,91,5.1,3.6,0.0,0.0,0.0,0.0,1,1009.8,936.5,44,35,14,13,0.0,0.09,10.9,21.3,261,266,26.6,7.5,9.1,9.6,8.9,0.393,0.393,0.301,0.279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
