index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.246044,-7.3314514,457.0,2009-06-28 00:00:00,18.6,74,13.8,18.2,0.0,0.0,0.0,0.0,1,1015.2,962.6,35,4,23,60,0.03,0.56,11.5,20.0,231,236,27.7,20.3,23.5,21.0,15.4,0.095,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.246044,-7.3314514,457.0,2009-06-28 01:00:00,17.4,75,13.0,17.0,0.0,0.0,0.0,0.0,1,1015.0,962.2,48,12,30,64,0.02,0.49,9.4,17.6,220,226,23.0,19.5,23.3,21.0,15.4,0.096,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.246044,-7.3314514,457.0,2009-06-28 02:00:00,16.9,77,12.9,16.6,0.0,0.0,0.0,0.0,3,1014.7,961.8,90,44,43,81,0.01,0.44,8.6,16.4,213,220,21.6,18.9,23.1,21.0,15.4,0.097,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.246044,-7.3314514,457.0,2009-06-28 03:00:00,16.3,82,13.1,16.2,0.2,0.2,0.0,0.0,51,1014.6,961.6,100,69,26,81,0.0,0.34,7.4,13.7,194,207,20.2,18.4,22.9,21.0,15.4,0.099,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.246044,-7.3314514,457.0,2009-06-28 04:00:00,15.6,88,13.6,15.7,0.0,0.0,0.0,0.0,3,1014.7,961.6,100,90,62,85,0.0,0.22,7.6,12.0,188,196,18.0,18.1,22.6,21.0,15.4,0.102,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.246044,-7.3314514,457.0,2009-06-28 05:00:00,15.4,92,14.0,15.6,0.1,0.1,0.0,0.0,51,1014.7,961.5,100,93,74,80,0.0,0.15,7.6,12.4,177,188,16.6,17.8,22.4,21.0,15.4,0.106,0.174,0.235,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.246044,-7.3314514,457.0,2009-06-28 06:00:00,15.8,93,14.6,16.4,0.8,0.8,0.0,0.0,53,1014.9,961.8,100,91,46,74,0.02,0.13,6.2,10.8,159,178,17.3,18.1,22.2,21.0,15.4,0.114,0.174,0.235,0.342,1,0.0,15.0,2.0,13.0,17.5,15.0,92.3,33.6,4.5,29.1,28.7,20.5,206.4,,,,,,
2224,2224,40.246044,-7.3314514,457.0,2009-06-28 07:00:00,16.2,97,15.8,17.2,1.1,1.1,0.0,0.0,55,1015.2,962.1,100,99,57,77,0.03,0.05,6.5,10.3,161,168,18.0,18.5,22.0,21.0,15.4,0.134,0.174,0.235,0.342,1,0.0,33.0,3.0,30.0,12.1,33.0,327.4,45.2,4.1,41.1,12.1,45.2,448.6,,,,,,
2223,2223,40.246044,-7.3314514,457.0,2009-06-28 08:00:00,16.6,98,16.3,17.8,0.8,0.8,0.0,0.0,53,1015.5,962.5,100,100,73,93,0.04,0.04,6.9,10.4,152,160,18.0,18.9,21.8,21.0,15.4,0.153,0.174,0.235,0.342,1,0.0,48.0,8.0,40.0,18.7,48.0,567.2,57.8,9.6,48.2,18.7,57.8,683.3,,,,,,
2222,2222,40.246044,-7.3314514,457.0,2009-06-28 09:00:00,17.0,98,16.7,18.3,1.2,1.2,0.0,0.0,55,1015.8,962.9,100,100,32,97,0.06,0.04,7.6,11.0,155,161,21.6,19.3,21.7,21.0,15.4,0.174,0.174,0.235,0.342,1,0.0,81.0,6.0,75.0,10.0,81.0,791.4,91.5,6.8,84.8,10.0,91.5,894.3,,,,,,
2221,2221,40.246044,-7.3314514,457.0,2009-06-28 10:00:00,17.4,98,17.1,18.7,1.5,1.5,0.0,0.0,61,1016.1,963.2,100,100,24,95,0.06,0.03,8.3,12.3,180,183,22.7,19.6,21.6,21.0,15.4,0.198,0.174,0.235,0.342,1,0.0,92.0,4.0,88.0,5.4,92.0,984.6,99.7,4.3,95.4,5.4,99.7,1067.5,,,,,,
2220,2220,40.246044,-7.3314514,457.0,2009-06-28 11:00:00,17.5,97,17.1,18.7,1.0,1.0,0.0,0.0,55,1016.0,963.1,100,100,24,97,0.08,0.06,9.6,14.2,193,196,25.2,19.9,21.5,20.9,15.4,0.205,0.174,0.235,0.342,1,0.0,117.0,6.0,111.0,7.0,117.0,1133.7,122.9,6.3,116.6,7.0,122.9,1190.9,,,,,,
2219,2219,40.246044,-7.3314514,457.0,2009-06-28 12:00:00,18.0,95,17.2,19.1,0.3,0.3,0.0,0.0,51,1016.4,963.6,100,99,24,95,0.09,0.1,9.7,14.8,202,203,30.2,20.2,21.4,20.9,15.5,0.208,0.174,0.235,0.342,1,0.0,144.0,17.0,127.0,18.3,144.0,1228.7,147.2,17.4,129.8,18.3,147.2,1256.2,,,,,,
2218,2218,40.246044,-7.3314514,457.0,2009-06-28 13:00:00,18.3,94,17.2,19.6,0.3,0.3,0.0,0.0,51,1016.2,963.5,100,99,40,87,0.12,0.13,8.8,13.2,199,202,33.5,20.5,21.4,20.9,15.5,0.211,0.174,0.235,0.342,1,0.0,199.0,7.0,192.0,7.3,199.0,1262.9,198.4,7.0,191.4,7.3,198.4,1258.9,,,,,,
2217,2217,40.246044,-7.3314514,457.0,2009-06-28 14:00:00,18.6,91,17.2,20.0,0.5,0.5,0.0,0.0,53,1016.2,963.5,100,99,30,65,0.13,0.19,8.1,12.0,201,201,39.6,20.6,21.3,20.9,15.5,0.214,0.174,0.235,0.342,1,0.0,196.0,7.0,189.0,7.5,196.0,1234.0,190.4,6.8,183.6,7.5,190.4,1198.9,,,,,,
2216,2216,40.246044,-7.3314514,457.0,2009-06-28 15:00:00,19.0,90,17.3,20.5,0.4,0.4,0.0,0.0,51,1016.0,963.4,100,96,38,74,0.11,0.22,7.8,11.1,193,193,39.2,20.6,21.3,20.9,15.5,0.219,0.174,0.235,0.342,1,0.0,162.0,8.0,154.0,9.3,162.0,1144.1,152.9,7.6,145.4,9.3,152.9,1080.1,,,,,,
2215,2215,40.246044,-7.3314514,457.0,2009-06-28 16:00:00,19.4,91,18.0,21.2,0.6,0.6,0.0,0.0,53,1015.6,963.1,80,37,34,87,0.12,0.2,7.9,10.8,183,184,37.1,20.8,21.2,20.9,15.5,0.226,0.174,0.235,0.342,1,0.0,188.0,25.0,163.0,33.1,188.0,999.2,171.4,22.8,148.6,33.1,171.4,910.8,,,,,,
2214,2214,40.246044,-7.3314514,457.0,2009-06-28 17:00:00,19.7,87,17.5,20.9,2.1,2.1,0.0,0.0,61,1014.6,962.2,80,23,49,98,0.14,0.3,10.2,14.9,188,187,37.1,20.8,21.2,20.9,15.5,0.245,0.175,0.235,0.342,1,1634.18,213.0,70.0,143.0,114.5,213.0,809.2,184.9,60.8,124.1,114.5,184.9,702.3,,,,,,
