index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,41.159927,-7.596588,403.0,2022-04-05 00:00:00,5.1,56,-2.9,1.2,0.0,0.0,0.0,0.0,0,1015.8,967.0,8,0,0,27,0.02,0.38,8.7,20.8,60,62,31.3,8.0,10.4,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,41.159927,-7.596588,403.0,2022-04-05 01:00:00,4.3,62,-2.4,0.7,0.0,0.0,0.0,0.0,1,1016.3,967.3,27,0,0,89,0.02,0.32,7.4,20.1,61,63,31.3,7.1,10.2,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,41.159927,-7.596588,403.0,2022-04-05 02:00:00,3.1,67,-2.4,-0.4,0.0,0.0,0.0,0.0,1,1016.7,967.5,30,0,0,100,0.01,0.25,7.1,17.9,66,68,28.8,6.4,10.0,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,41.159927,-7.596588,403.0,2022-04-05 03:00:00,2.1,70,-2.8,-1.5,0.0,0.0,0.0,0.0,0,1016.7,967.3,0,0,0,1,0.01,0.21,7.7,16.9,62,66,26.6,5.6,9.8,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,41.159927,-7.596588,403.0,2022-04-05 04:00:00,1.3,71,-3.3,-2.4,0.0,0.0,0.0,0.0,0,1016.9,967.4,1,0,0,3,0.01,0.19,7.8,16.3,68,68,25.9,5.0,9.6,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,41.159927,-7.596588,403.0,2022-04-05 05:00:00,0.5,73,-3.9,-3.4,0.0,0.0,0.0,0.0,0,1017.1,967.4,18,0,0,61,0.01,0.17,8.2,15.1,75,72,25.9,4.3,9.3,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,41.159927,-7.596588,403.0,2022-04-05 06:00:00,0.1,71,-4.5,-3.9,0.0,0.0,0.0,0.0,1,1017.3,967.5,29,0,0,96,0.01,0.18,8.3,15.6,72,71,25.9,3.8,9.0,10.7,10.2,0.206,0.227,0.176,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,41.159927,-7.596588,403.0,2022-04-05 07:00:00,2.2,62,-4.3,-1.4,0.0,0.0,0.0,0.0,1,1017.9,968.5,32,0,5,98,0.02,0.27,5.9,14.3,76,72,25.6,3.8,8.7,10.7,10.2,0.206,0.227,0.176,0.285,1,914.96,37.0,15.0,22.0,130.3,37.0,97.8,81.5,33.0,48.5,209.9,50.6,215.4,,,,,,
2199,41.159927,-7.596588,403.0,2022-04-05 08:00:00,3.8,53,-4.9,-0.5,0.0,0.0,0.0,0.0,1,1018.1,969.0,23,0,3,71,0.08,0.38,10.2,14.3,82,78,28.8,4.9,8.5,10.7,10.2,0.206,0.227,0.176,0.285,1,3600.0,195.0,111.0,84.0,437.9,195.0,346.7,267.1,152.0,115.0,437.9,267.1,474.8,,,,,,
2198,41.159927,-7.596588,403.0,2022-04-05 09:00:00,5.5,49,-4.3,1.0,0.0,0.0,0.0,0.0,1,1017.9,969.1,25,0,2,80,0.16,0.46,12.0,16.2,74,73,32.4,6.6,8.4,10.7,10.2,0.206,0.227,0.176,0.285,1,3600.0,398.0,285.0,113.0,655.6,398.0,594.5,474.2,339.5,134.6,655.6,474.2,708.3,,,,,,
