index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.808434,-7.7983093,679.0,2001-05-25 00:00:00,12.4,97,12.0,12.4,0.0,0.0,0.0,0.0,1,1021.7,942.6,25,0,0,83,0.0,0.04,4.6,6.0,321,327,11.5,14.1,16.6,13.0,10.3,0.285,0.322,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.808434,-7.7983093,679.0,2001-05-25 01:00:00,11.8,99,11.6,11.7,0.0,0.0,0.0,0.0,1,1021.6,942.3,26,0,0,87,0.0,0.01,4.2,6.0,340,335,11.2,13.5,16.3,13.1,10.3,0.285,0.322,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.808434,-7.7983093,679.0,2001-05-25 02:00:00,10.8,100,10.8,10.4,0.0,0.0,0.0,0.0,0,1021.4,941.9,17,0,0,57,0.0,0.0,4.4,6.4,351,344,11.9,13.2,16.1,13.1,10.3,0.286,0.322,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.808434,-7.7983093,679.0,2001-05-25 03:00:00,10.4,99,10.3,9.9,0.0,0.0,0.0,0.0,2,1021.0,941.4,57,43,0,62,0.0,0.01,4.6,6.8,18,357,12.6,13.1,15.8,13.1,10.3,0.286,0.322,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.808434,-7.7983093,679.0,2001-05-25 04:00:00,10.4,99,10.2,9.7,0.0,0.0,0.0,0.0,2,1020.9,941.3,52,44,0,40,0.0,0.01,5.4,8.7,48,17,13.3,13.0,15.6,13.1,10.3,0.287,0.321,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.808434,-7.7983093,679.0,2001-05-25 05:00:00,10.2,98,9.9,9.3,0.0,0.0,0.0,0.0,2,1020.8,941.2,52,42,0,46,0.0,0.03,6.2,9.7,54,27,14.0,12.8,15.4,13.1,10.3,0.287,0.321,0.35,0.389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.808434,-7.7983093,679.0,2001-05-25 06:00:00,11.0,94,10.1,10.3,0.0,0.0,0.0,0.0,2,1021.0,941.5,61,44,0,72,0.01,0.08,5.1,10.3,51,29,15.8,13.0,15.2,13.1,10.3,0.288,0.321,0.35,0.389,1,717.49,31.0,13.0,18.0,118.3,31.0,87.5,69.6,29.2,40.4,198.1,41.6,196.5,,,,,,
2224,2224,40.808434,-7.7983093,679.0,2001-05-25 07:00:00,13.3,85,10.8,12.9,0.0,0.0,0.0,0.0,1,1020.9,942.1,24,0,0,80,0.07,0.23,4.8,10.1,42,35,15.8,14.2,15.1,13.1,10.3,0.288,0.321,0.35,0.389,1,3600.0,163.0,88.0,75.0,367.2,163.0,319.6,225.7,121.9,103.9,367.2,225.7,442.6,,,,,,
2223,2223,40.808434,-7.7983093,679.0,2001-05-25 08:00:00,17.0,71,11.7,16.7,0.0,0.0,0.0,0.0,0,1021.2,943.3,19,0,0,64,0.2,0.56,5.7,8.0,35,36,17.3,16.3,15.1,13.1,10.3,0.288,0.321,0.35,0.389,1,3600.0,361.0,270.0,91.0,639.9,361.0,562.7,436.1,326.2,109.9,639.9,436.1,679.8,,,,,,
2222,2222,40.808434,-7.7983093,679.0,2001-05-25 09:00:00,19.3,60,11.3,18.7,0.0,0.0,0.0,0.0,0,1021.1,943.8,15,0,0,51,0.32,0.9,6.9,8.9,28,32,20.2,18.4,15.3,13.1,10.3,0.287,0.32,0.35,0.389,1,3600.0,537.0,410.0,127.0,693.3,537.0,788.6,607.3,463.7,143.6,693.3,607.3,891.9,,,,,,
