index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.792618,-7.434784,387.0,2011-03-05 00:00:00,0.5,87,-1.4,-2.9,0.0,0.0,0.0,0.0,0,1018.1,970.3,10,11,1,0,0.0,0.08,7.2,10.2,53,80,15.5,2.4,5.6,7.6,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.792618,-7.434784,387.0,2011-03-05 01:00:00,-0.4,91,-1.8,-3.7,0.0,0.0,0.0,0.0,0,1018.0,970.0,6,7,0,0,0.0,0.06,6.4,11.3,52,73,14.8,2.0,5.4,7.6,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.792618,-7.434784,387.0,2011-03-05 02:00:00,-0.9,92,-2.1,-4.2,0.0,0.0,0.0,0.0,0,1018.4,970.3,17,16,5,0,0.0,0.05,6.2,12.5,54,72,15.8,1.9,5.2,7.5,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.792618,-7.434784,387.0,2011-03-05 03:00:00,-0.9,92,-2.0,-4.3,0.0,0.0,0.0,0.0,1,1018.4,970.3,27,25,8,0,0.0,0.04,6.7,14.2,54,69,16.9,1.9,5.0,7.5,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.792618,-7.434784,387.0,2011-03-05 04:00:00,-0.6,92,-1.7,-4.0,0.0,0.0,0.0,0.0,1,1018.1,970.1,40,37,11,0,0.0,0.05,6.7,14.8,54,67,17.6,1.9,4.9,7.5,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.792618,-7.434784,387.0,2011-03-05 05:00:00,-0.2,93,-1.2,-3.5,0.0,0.0,0.0,0.0,1,1018.5,970.6,33,31,9,0,0.0,0.04,6.7,15.0,54,66,18.0,1.9,4.7,7.5,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.792618,-7.434784,387.0,2011-03-05 06:00:00,-0.0,93,-1.0,-3.2,0.0,0.0,0.0,0.0,1,1018.7,970.8,44,43,9,0,0.0,0.04,6.2,14.5,54,67,17.3,1.9,4.6,7.5,9.0,0.355,0.361,0.387,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,41.792618,-7.434784,387.0,2011-03-05 07:00:00,-0.7,91,-2.0,-4.0,0.0,0.0,0.0,0.0,1,1019.2,971.1,35,36,4,0,0.0,0.05,6.0,14.5,57,67,17.6,1.8,4.4,7.5,9.0,0.355,0.361,0.387,0.379,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2223,2223,41.792618,-7.434784,387.0,2011-03-05 08:00:00,0.5,92,-0.7,-2.9,0.0,0.0,0.0,0.0,1,1019.6,971.7,28,29,3,0,0.01,0.05,7.8,14.7,56,65,19.1,1.8,4.3,7.4,9.0,0.355,0.361,0.387,0.379,1,2027.42,55.0,33.0,22.0,262.7,55.0,117.2,116.2,69.7,46.5,391.8,77.9,247.5,,,,,,
2222,2222,41.792618,-7.434784,387.0,2011-03-05 09:00:00,4.4,82,1.7,1.5,0.0,0.0,0.0,0.0,0,1020.0,972.8,11,12,1,0,0.07,0.15,7.2,11.1,63,65,21.6,2.3,4.3,7.4,9.0,0.355,0.361,0.387,0.379,1,3600.0,218.0,147.0,71.0,552.3,218.0,370.3,286.9,193.5,93.5,552.3,286.9,487.4,,,,,,
2221,2221,41.792618,-7.434784,387.0,2011-03-05 10:00:00,6.6,75,2.4,3.2,0.0,0.0,0.0,0.0,0,1019.5,972.6,15,17,0,0,0.14,0.25,11.2,15.6,75,75,25.9,4.7,4.4,7.4,9.0,0.355,0.361,0.386,0.379,1,3600.0,389.0,295.0,94.0,694.0,389.0,591.4,452.0,342.8,109.2,694.0,452.0,687.3,,,,,,
2220,2220,41.792618,-7.434784,387.0,2011-03-05 11:00:00,8.5,67,2.7,4.7,0.0,0.0,0.0,0.0,0,1018.7,972.2,19,10,2,29,0.22,0.36,14.8,20.2,87,87,33.1,6.8,4.6,7.4,9.0,0.354,0.361,0.386,0.379,1,3600.0,548.0,430.0,118.0,781.5,548.0,765.5,596.7,468.2,128.5,781.5,596.7,833.6,,,,,,
2219,2219,41.792618,-7.434784,387.0,2011-03-05 12:00:00,10.2,55,1.5,6.6,0.0,0.0,0.0,0.0,1,1018.1,971.9,46,21,8,74,0.28,0.56,15.5,21.0,103,103,36.7,8.6,4.9,7.4,9.0,0.353,0.36,0.386,0.379,1,3600.0,646.0,520.0,126.0,821.5,646.0,880.7,672.1,541.0,131.1,821.5,672.1,916.3,,,,,,
2218,2218,41.792618,-7.434784,387.0,2011-03-05 13:00:00,11.0,51,1.3,7.0,0.0,0.0,0.0,0.0,2,1017.6,971.5,69,26,36,81,0.27,0.65,14.5,20.0,117,116,42.5,9.6,5.3,7.4,9.0,0.352,0.36,0.386,0.379,1,3600.0,551.0,362.0,189.0,542.1,551.0,929.1,551.5,362.3,189.2,542.1,551.5,929.9,,,,,,
2217,2217,41.792618,-7.434784,387.0,2011-03-05 14:00:00,11.4,51,1.5,7.6,0.0,0.0,0.0,0.0,3,1016.8,970.8,100,39,67,85,0.28,0.67,14.8,20.2,124,125,41.4,10.3,5.6,7.4,9.0,0.351,0.36,0.386,0.379,1,3600.0,579.0,385.0,194.0,590.2,579.0,907.5,557.2,370.5,186.7,590.2,557.2,873.4,,,,,,
2216,2216,41.792618,-7.434784,387.0,2011-03-05 15:00:00,11.7,49,1.3,8.0,0.0,0.0,0.0,0.0,3,1016.7,970.8,100,26,94,92,0.26,0.7,12.3,17.2,122,123,37.1,10.6,6.0,7.4,9.0,0.351,0.359,0.386,0.379,1,3600.0,505.0,344.0,161.0,585.5,505.0,817.4,463.8,315.9,147.9,585.5,463.8,750.6,,,,,,
2215,2215,41.792618,-7.434784,387.0,2011-03-05 16:00:00,11.5,49,1.1,7.9,0.0,0.0,0.0,0.0,3,1016.9,971.0,100,23,89,95,0.19,0.7,11.3,16.0,121,121,33.5,10.3,6.3,7.4,9.0,0.35,0.359,0.386,0.379,1,3600.0,344.0,198.0,146.0,414.3,344.0,664.8,295.0,169.8,125.2,414.3,295.0,570.1,,,,,,
2214,2214,41.792618,-7.434784,387.0,2011-03-05 17:00:00,11.0,51,1.3,7.8,0.0,0.0,0.0,0.0,3,1016.8,970.8,100,18,97,96,0.14,0.64,8.9,13.7,117,117,30.6,9.9,6.6,7.4,9.0,0.35,0.359,0.386,0.379,1,3600.0,254.0,139.0,115.0,420.0,254.0,460.4,189.8,103.9,85.9,420.0,189.8,344.0,,,,,,
2213,2213,41.792618,-7.434784,387.0,2011-03-05 18:00:00,9.8,57,1.7,7.0,0.0,0.0,0.0,0.0,3,1017.2,971.0,86,1,95,93,0.06,0.52,6.6,11.7,99,108,26.6,8.9,6.7,7.4,9.0,0.35,0.359,0.385,0.379,1,3421.07,91.0,37.0,54.0,229.5,91.0,217.9,36.7,14.9,21.8,171.3,35.7,87.9,,,,,,
2212,2212,41.792618,-7.434784,387.0,2011-03-05 19:00:00,8.2,67,2.4,5.3,0.0,0.0,0.0,0.0,0,1017.2,970.7,18,0,24,12,0.04,0.36,7.9,12.6,66,88,15.8,7.7,6.8,7.4,9.0,0.35,0.359,0.385,0.379,0,0.0,4.0,0.0,4.0,0.0,4.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2211,2211,41.792618,-7.434784,387.0,2011-03-05 20:00:00,6.1,75,2.1,3.0,0.0,0.0,0.0,0.0,0,1017.5,970.7,17,0,20,16,0.01,0.23,9.1,14.2,56,83,16.2,6.4,6.8,7.4,9.0,0.35,0.359,0.385,0.379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
