index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,2207,40.738136,-8.0425415,471.0,2016-04-07 00:00:00,7.4,97,6.9,5.7,0.0,0.0,0.0,0.0,1,1017.7,961.3,22,0,0,75,0.0,0.03,6.2,9.0,36,16,14.0,9.2,11.6,9.9,10.1,0.384,0.396,0.417,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,40.738136,-8.0425415,471.0,2016-04-07 01:00:00,6.7,97,6.3,4.7,0.0,0.0,0.0,0.0,0,1017.3,960.7,19,0,0,62,0.0,0.03,6.6,10.5,45,31,14.8,8.7,11.4,10.0,10.1,0.384,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,40.738136,-8.0425415,471.0,2016-04-07 02:00:00,6.1,98,5.8,3.9,0.0,0.0,0.0,0.0,0,1017.1,960.5,16,0,0,53,0.0,0.02,8.0,11.7,54,47,16.2,8.4,11.1,10.0,10.1,0.384,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,40.738136,-8.0425415,471.0,2016-04-07 03:00:00,6.4,98,6.1,4.0,0.0,0.0,0.0,0.0,0,1017.1,960.5,19,0,0,63,0.0,0.02,9.1,14.9,56,58,18.0,8.3,10.9,10.0,10.1,0.385,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,40.738136,-8.0425415,471.0,2016-04-07 04:00:00,6.8,96,6.3,4.5,0.0,0.0,0.0,0.0,0,1017.4,960.9,19,0,0,62,0.0,0.04,9.1,18.7,56,62,21.2,8.3,10.7,10.0,10.1,0.385,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,40.738136,-8.0425415,471.0,2016-04-07 05:00:00,7.1,94,6.3,4.7,0.0,0.0,0.0,0.0,0,1017.5,961.0,14,0,0,47,0.0,0.06,9.9,21.9,57,63,23.8,8.3,10.6,10.0,10.1,0.385,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,2201,40.738136,-8.0425415,471.0,2016-04-07 06:00:00,7.3,92,6.1,4.8,0.0,0.0,0.0,0.0,0,1018.3,961.8,5,0,0,16,0.0,0.08,10.4,23.0,56,61,24.8,8.2,10.4,10.0,10.1,0.385,0.395,0.416,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,2200,40.738136,-8.0425415,471.0,2016-04-07 07:00:00,8.1,88,6.3,5.4,0.0,0.0,0.0,0.0,0,1018.8,962.4,3,0,0,9,0.02,0.13,12.4,23.2,60,62,27.0,8.4,10.2,10.0,10.1,0.386,0.395,0.416,0.41,1,1670.97,43.0,25.0,18.0,211.3,43.0,101.9,94.4,54.9,39.5,335.0,59.6,223.8,,,,,,
2199,2199,40.738136,-8.0425415,471.0,2016-04-07 08:00:00,10.9,78,7.2,8.2,0.0,0.0,0.0,0.0,0,1019.3,963.4,0,0,0,0,0.09,0.29,12.9,21.1,60,63,30.6,10.0,10.2,10.0,10.1,0.385,0.394,0.415,0.41,1,3600.0,214.0,154.0,60.0,591.4,214.0,355.6,291.5,209.7,81.7,591.4,291.5,484.3,,,,,,
2198,2198,40.738136,-8.0425415,471.0,2016-04-07 09:00:00,12.9,67,7.0,10.1,0.0,0.0,0.0,0.0,0,1019.7,964.2,0,0,0,0,0.2,0.49,13.9,19.2,59,60,33.1,11.8,10.3,10.0,10.1,0.385,0.394,0.415,0.41,1,3600.0,423.0,349.0,74.0,788.2,423.0,604.7,503.1,415.1,88.0,788.2,503.1,719.2,,,,,,
