index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.581722,-7.402588,642.0,2018-06-03 00:00:00,11.3,90,9.8,10.3,0.0,0.0,0.0,0.0,1,1017.4,942.4,46,35,2,46,0.0,0.13,6.9,13.8,298,290,17.3,15.6,16.4,14.0,10.9,0.259,0.265,0.297,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.581722,-7.402588,642.0,2018-06-03 01:00:00,10.4,91,9.1,9.2,0.0,0.0,0.0,0.0,1,1017.2,942.0,50,51,1,11,0.0,0.11,6.6,15.4,283,281,17.3,14.7,16.3,14.0,10.9,0.259,0.265,0.297,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.581722,-7.402588,642.0,2018-06-03 02:00:00,9.8,92,8.5,8.3,0.0,0.0,0.0,0.0,1,1017.0,941.7,28,27,0,14,0.0,0.1,7.3,16.6,290,283,18.7,13.9,16.0,14.0,10.9,0.259,0.265,0.297,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.581722,-7.402588,642.0,2018-06-03 03:00:00,9.7,93,8.7,8.6,0.0,0.0,0.0,0.0,2,1016.8,941.5,50,24,13,69,0.0,0.08,5.2,13.4,295,284,18.7,13.4,15.8,14.0,10.9,0.259,0.265,0.297,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.581722,-7.402588,642.0,2018-06-03 04:00:00,9.9,94,9.0,9.1,0.0,0.0,0.0,0.0,3,1016.6,941.3,90,53,70,0,0.0,0.07,4.0,11.3,280,277,14.8,13.1,15.6,14.0,10.9,0.26,0.265,0.297,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.581722,-7.402588,642.0,2018-06-03 05:00:00,10.7,92,9.5,10.1,0.0,0.0,0.0,0.0,3,1016.5,941.5,100,72,96,0,0.0,0.1,3.7,8.4,281,277,13.7,13.1,15.3,14.0,11.0,0.26,0.265,0.297,0.338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.581722,-7.402588,642.0,2018-06-03 06:00:00,11.4,91,10.0,10.8,0.0,0.0,0.0,0.0,3,1016.4,941.5,100,100,27,1,0.02,0.12,4.7,7.6,270,267,12.6,13.3,15.1,14.0,11.0,0.26,0.265,0.297,0.338,1,0.0,17.0,5.0,12.0,41.6,17.0,106.1,35.9,10.5,25.3,62.7,23.8,223.7,,,,,,
2224,2224,41.581722,-7.402588,642.0,2018-06-03 07:00:00,12.2,88,10.3,11.4,0.0,0.0,0.0,0.0,3,1016.2,941.6,91,100,1,0,0.05,0.17,6.5,9.7,273,272,17.3,13.6,15.0,14.0,11.0,0.26,0.265,0.297,0.338,1,403.95,74.0,19.0,55.0,73.5,74.0,343.9,99.8,25.6,74.2,73.5,99.8,463.9,,,,,,
2223,2223,41.581722,-7.402588,642.0,2018-06-03 08:00:00,13.5,77,9.6,12.2,0.1,0.1,0.0,0.0,51,1016.1,941.8,60,67,0,0,0.11,0.35,8.3,11.5,268,266,21.6,14.3,14.9,14.0,11.0,0.26,0.265,0.297,0.338,1,2250.17,194.0,59.0,135.0,135.0,194.0,581.1,232.2,70.6,161.6,135.0,232.2,695.4,,,,,,
2222,2222,41.581722,-7.402588,642.0,2018-06-03 09:00:00,14.6,73,9.7,13.4,0.0,0.0,0.0,0.0,3,1015.9,941.9,87,97,0,0,0.17,0.45,7.6,9.8,262,262,21.6,15.1,14.8,14.0,11.0,0.26,0.265,0.297,0.338,1,3600.0,298.0,109.0,189.0,180.8,298.0,801.5,335.5,122.7,212.8,180.8,335.5,902.2,,,,,,
