index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.808434,-8.565338,35.0,2021-06-01 00:00:00,14.7,97,14.2,15.1,0.0,0.0,0.0,0.0,3,1011.4,1007.2,90,100,0,0,0.0,0.05,7.0,12.9,215,210,7.6,18.2,19.3,16.6,14.4,0.196,0.265,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.808434,-8.565338,35.0,2021-06-01 01:00:00,14.7,96,14.0,14.9,0.0,0.0,0.0,0.0,2,1011.3,1007.1,68,75,0,0,0.0,0.07,7.9,14.3,204,205,14.4,17.7,19.2,16.6,14.4,0.197,0.265,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.808434,-8.565338,35.0,2021-06-01 02:00:00,15.0,94,14.0,15.0,0.0,0.0,0.0,0.0,2,1011.3,1007.1,61,68,0,0,0.0,0.11,8.8,13.4,199,204,16.2,17.4,19.0,16.6,14.4,0.197,0.265,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.808434,-8.565338,35.0,2021-06-01 03:00:00,15.2,91,13.8,15.3,0.0,0.0,0.0,0.0,1,1011.2,1007.0,48,53,1,0,0.0,0.15,7.6,11.3,183,189,16.6,17.2,18.9,16.7,14.5,0.197,0.264,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.808434,-8.565338,35.0,2021-06-01 04:00:00,15.1,90,13.4,15.1,0.0,0.0,0.0,0.0,3,1011.1,1006.9,87,95,3,0,0.0,0.17,7.4,11.0,157,161,14.0,17.0,18.7,16.7,14.5,0.198,0.264,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.808434,-8.565338,35.0,2021-06-01 05:00:00,14.6,92,13.3,14.2,0.0,0.0,0.0,0.0,3,1010.9,1006.7,94,100,7,0,0.0,0.13,9.7,16.1,138,146,16.6,16.7,18.6,16.7,14.5,0.198,0.264,0.319,0.372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.808434,-8.565338,35.0,2021-06-01 06:00:00,15.3,89,13.5,14.7,0.0,0.0,0.0,0.0,2,1011.0,1006.8,76,82,4,0,0.02,0.19,11.8,17.7,160,160,20.9,16.7,18.4,16.7,14.5,0.199,0.264,0.319,0.372,1,0.0,18.0,4.0,14.0,36.3,18.0,87.5,40.5,9.0,31.5,60.8,24.2,196.6,,,,,,
2224,40.808434,-8.565338,35.0,2021-06-01 07:00:00,16.2,83,13.4,15.4,0.1,0.1,0.0,0.0,51,1011.3,1007.1,94,98,9,0,0.07,0.3,13.0,17.3,183,184,25.6,17.0,18.3,16.7,14.5,0.2,0.264,0.319,0.372,1,1960.45,96.0,30.0,66.0,125.3,96.0,318.4,132.7,41.5,91.3,125.3,132.7,440.2,,,,,,
2223,40.808434,-8.565338,35.0,2021-06-01 08:00:00,17.1,77,13.0,16.3,0.0,0.0,0.0,0.0,3,1011.7,1007.5,95,100,8,0,0.12,0.45,11.9,15.6,194,195,25.6,17.5,18.2,16.7,14.5,0.2,0.264,0.319,0.372,1,839.18,172.0,37.0,135.0,88.0,172.0,559.5,207.8,44.7,163.1,88.0,207.8,676.1,,,,,,
2222,40.808434,-8.565338,35.0,2021-06-01 09:00:00,17.9,74,13.1,17.0,0.1,0.1,0.0,0.0,51,1011.9,1007.8,100,100,24,0,0.16,0.54,12.7,16.6,209,207,25.9,18.1,18.2,16.7,14.5,0.201,0.264,0.318,0.372,1,895.32,241.0,53.0,188.0,89.8,241.0,784.8,272.8,60.0,212.8,89.8,272.8,888.2,,,,,,
