index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.300526,-6.5853577,699.0,2018-03-28 00:00:00,7.5,84,5.0,5.0,0.0,0.0,0.0,0.0,0,1024.8,941.8,0,0,0,0,0.0,0.16,8.9,21.1,230,253,15.8,10.3,9.4,7.1,7.6,0.355,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.300526,-6.5853577,699.0,2018-03-28 01:00:00,7.1,87,5.1,4.6,0.0,0.0,0.0,0.0,0,1024.2,941.2,0,0,0,0,0.0,0.13,8.4,20.8,220,242,18.7,9.2,9.4,7.1,7.6,0.355,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.300526,-6.5853577,699.0,2018-03-28 02:00:00,6.5,87,4.5,3.8,0.0,0.0,0.0,0.0,0,1023.5,940.4,0,0,0,0,0.0,0.13,8.9,21.8,227,248,17.3,8.4,9.3,7.1,7.6,0.355,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.300526,-6.5853577,699.0,2018-03-28 03:00:00,6.1,85,3.7,3.2,0.0,0.0,0.0,0.0,0,1022.9,939.7,0,0,0,0,0.0,0.15,9.7,22.7,228,247,18.7,7.8,9.1,7.1,7.6,0.355,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.300526,-6.5853577,699.0,2018-03-28 04:00:00,5.6,81,2.5,2.5,0.0,0.0,0.0,0.0,0,1022.3,939.0,0,0,0,0,0.0,0.18,9.4,22.7,223,245,19.4,7.3,9.0,7.1,7.6,0.355,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.300526,-6.5853577,699.0,2018-03-28 05:00:00,4.9,82,2.1,1.8,0.0,0.0,0.0,0.0,0,1022.0,938.6,1,1,0,0,0.0,0.16,9.2,22.1,222,244,19.1,6.8,8.8,7.2,7.6,0.356,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.300526,-6.5853577,699.0,2018-03-28 06:00:00,4.4,84,2.0,1.4,0.0,0.0,0.0,0.0,0,1021.6,938.0,1,1,0,0,0.0,0.13,8.7,21.4,218,243,18.0,6.4,8.6,7.2,7.6,0.356,0.369,0.376,0.289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,41.300526,-6.5853577,699.0,2018-03-28 07:00:00,5.2,82,2.4,2.0,0.0,0.0,0.0,0.0,0,1021.7,938.3,10,1,0,32,0.02,0.16,10.2,22.1,219,240,19.8,6.3,8.3,7.2,7.6,0.356,0.368,0.376,0.289,1,335.21,23.0,10.0,13.0,100.0,23.0,77.6,51.9,22.6,29.3,177.1,29.3,175.0,,,,,,
2223,2223,41.300526,-6.5853577,699.0,2018-03-28 08:00:00,7.8,73,3.3,4.7,0.0,0.0,0.0,0.0,1,1021.6,939.0,22,2,0,67,0.07,0.28,10.2,19.6,231,238,22.7,7.0,8.2,7.2,7.6,0.356,0.368,0.376,0.289,1,3600.0,172.0,108.0,64.0,483.4,172.0,306.9,244.1,153.3,90.8,483.4,244.1,435.6,,,,,,
2222,2222,41.300526,-6.5853577,699.0,2018-03-28 09:00:00,9.7,64,3.2,6.3,0.0,0.0,0.0,0.0,1,1021.2,939.2,31,4,0,90,0.16,0.44,12.8,18.3,248,248,29.2,8.2,8.1,7.2,7.6,0.355,0.368,0.375,0.289,1,3600.0,363.0,263.0,100.0,650.1,363.0,555.8,437.5,317.0,120.5,650.1,437.5,669.8,,,,,,
2221,2221,41.300526,-6.5853577,699.0,2018-03-28 10:00:00,10.8,59,3.1,7.0,0.0,0.0,0.0,0.0,1,1021.2,939.4,32,5,0,91,0.24,0.53,15.2,21.2,256,255,35.6,9.4,8.2,7.2,7.6,0.354,0.368,0.375,0.289,1,3600.0,524.0,396.0,128.0,706.6,524.0,770.0,586.3,443.1,143.2,706.6,586.3,861.6,,,,,,
2220,2220,41.300526,-6.5853577,699.0,2018-03-28 11:00:00,11.8,62,4.7,9.0,0.0,0.0,0.0,0.0,2,1020.5,939.1,54,30,0,90,0.31,0.53,14.7,20.3,259,258,36.0,10.6,8.3,7.2,7.6,0.353,0.367,0.375,0.289,1,3600.0,668.0,518.0,150.0,761.2,668.0,934.9,713.0,552.9,160.1,761.2,713.0,997.9,,,,,,
2219,2219,41.300526,-6.5853577,699.0,2018-03-28 12:00:00,12.0,64,5.3,9.0,0.0,0.0,0.0,0.0,2,1020.3,939.0,69,48,0,87,0.3,0.51,16.8,22.6,261,261,40.3,11.0,8.3,7.2,7.6,0.354,0.368,0.375,0.289,1,3600.0,656.0,436.0,220.0,576.3,656.0,1039.4,674.9,448.6,226.3,576.3,674.9,1069.4,,,,,,
2218,2218,41.300526,-6.5853577,699.0,2018-03-28 13:00:00,12.7,58,4.6,9.6,0.0,0.0,0.0,0.0,3,1019.2,938.1,87,72,0,75,0.34,0.62,18.0,24.6,258,258,41.4,11.9,8.5,7.2,7.6,0.353,0.368,0.375,0.289,1,3600.0,704.0,407.0,297.0,519.5,704.0,1076.4,700.7,405.1,295.6,519.5,700.7,1071.3,,,,,,
