index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.667835,-8.158661,463.0,2006-03-09 00:00:00,9.6,96,9.0,8.4,0.0,0.0,0.0,0.0,3,1025.6,970.1,100,100,0,100,0.0,0.05,6.0,9.4,245,252,17.6,10.0,10.1,7.8,9.1,0.387,0.394,0.407,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.667835,-8.158661,463.0,2006-03-09 01:00:00,9.2,98,8.9,8.0,0.0,0.0,0.0,0.0,3,1025.3,969.7,100,100,0,100,0.0,0.03,6.4,10.7,243,250,19.1,9.9,10.1,7.8,9.1,0.387,0.393,0.407,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.667835,-8.158661,463.0,2006-03-09 02:00:00,9.1,97,8.6,7.7,0.0,0.0,0.0,0.0,3,1024.9,969.3,100,96,0,100,0.0,0.03,7.2,12.5,243,252,20.5,9.7,10.0,7.9,9.1,0.387,0.393,0.407,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.667835,-8.158661,463.0,2006-03-09 03:00:00,8.9,97,8.4,7.3,0.0,0.0,0.0,0.0,3,1024.7,969.1,100,98,0,96,0.0,0.04,8.1,14.0,249,258,22.0,9.6,9.9,7.9,9.1,0.388,0.393,0.407,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.667835,-8.158661,463.0,2006-03-09 04:00:00,8.8,97,8.3,7.2,0.0,0.0,0.0,0.0,3,1024.3,968.7,100,95,0,93,0.0,0.03,7.6,12.9,245,252,22.3,9.5,9.9,7.9,9.1,0.388,0.393,0.406,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.667835,-8.158661,463.0,2006-03-09 05:00:00,8.6,98,8.3,7.2,0.0,0.0,0.0,0.0,3,1023.9,968.3,100,100,0,87,0.0,0.03,6.9,11.8,231,243,21.6,9.4,9.8,7.9,9.1,0.388,0.393,0.406,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.667835,-8.158661,463.0,2006-03-09 06:00:00,8.6,97,8.2,7.2,0.0,0.0,0.0,0.0,3,1023.6,968.0,100,100,0,73,0.0,0.03,6.5,11.2,214,228,21.2,9.3,9.7,7.9,9.1,0.389,0.393,0.406,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,40.667835,-8.158661,463.0,2006-03-09 07:00:00,8.6,98,8.4,7.1,0.0,0.0,0.0,0.0,3,1023.6,968.0,100,100,0,59,0.0,0.02,7.7,12.5,208,221,20.2,9.2,9.6,7.9,9.1,0.389,0.393,0.406,0.369,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,,,,,,
2223,40.667835,-8.158661,463.0,2006-03-09 08:00:00,8.9,98,8.5,7.1,0.0,0.0,0.0,0.0,3,1023.6,968.1,100,100,11,54,0.02,0.03,9.4,14.3,212,219,24.1,9.3,9.6,8.0,9.1,0.389,0.393,0.406,0.369,1,0.0,15.0,0.0,15.0,0.0,15.0,140.8,29.2,0.0,29.2,0.0,21.8,273.8,,,,,,
2222,40.667835,-8.158661,463.0,2006-03-09 09:00:00,9.2,96,8.6,7.2,0.2,0.2,0.0,0.0,51,1023.6,968.1,100,100,51,22,0.03,0.05,11.1,16.9,216,218,26.6,9.5,9.6,8.0,9.1,0.39,0.393,0.406,0.369,1,0.0,39.0,0.0,39.0,0.0,39.0,399.2,50.7,0.0,50.7,0.0,50.7,518.9,,,,,,
2221,40.667835,-8.158661,463.0,2006-03-09 10:00:00,9.9,93,8.9,7.8,0.5,0.5,0.0,0.0,53,1024.2,968.8,100,100,83,0,0.04,0.08,12.0,18.4,229,231,33.8,9.8,9.5,8.0,9.1,0.394,0.393,0.406,0.369,1,0.0,63.0,5.0,58.0,11.1,63.0,625.5,72.9,5.8,67.1,11.1,72.9,723.9,,,,,,
2220,40.667835,-8.158661,463.0,2006-03-09 11:00:00,10.3,99,10.1,8.3,1.8,1.8,0.0,0.0,61,1024.1,968.8,100,100,93,0,0.04,0.01,13.7,21.3,235,240,37.8,10.1,9.5,8.0,9.1,0.411,0.393,0.406,0.369,1,0.0,70.0,0.0,70.0,0.0,70.0,804.4,76.1,0.0,76.1,0.0,76.1,874.7,,,,,,
2219,40.667835,-8.158661,463.0,2006-03-09 12:00:00,11.2,99,11.0,9.7,1.6,1.6,0.0,0.0,61,1024.0,968.9,100,100,43,3,0.06,0.02,12.4,20.0,253,262,36.7,10.7,9.6,8.0,9.1,0.424,0.395,0.406,0.369,1,0.0,129.0,29.0,100.0,43.6,129.0,923.7,134.2,30.2,104.0,43.6,134.2,961.0,,,,,,
2218,40.667835,-8.158661,463.0,2006-03-09 13:00:00,11.6,97,11.2,10.1,1.3,1.3,0.0,0.0,61,1023.8,968.8,100,100,10,57,0.08,0.04,12.9,21.6,283,294,39.6,11.0,9.7,8.0,9.1,0.424,0.399,0.406,0.369,1,1445.83,178.0,76.0,102.0,108.2,178.0,975.2,178.4,76.1,102.2,108.2,178.4,977.1,,,,,,
2217,40.667835,-8.158661,463.0,2006-03-09 14:00:00,12.1,92,10.9,10.2,0.3,0.3,0.0,0.0,51,1023.8,968.9,100,88,14,55,0.14,0.11,15.2,23.4,306,313,43.9,11.6,9.8,8.0,9.1,0.419,0.402,0.406,0.369,1,3600.0,323.0,132.0,191.0,191.8,323.0,955.4,311.6,127.4,184.3,191.8,311.6,921.8,,,,,,
