index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.175747,-7.8260803,823.0,2001-05-25 00:00:00,12.8,94,11.9,12.8,0.0,0.0,0.0,0.0,1,1021.7,926.9,25,0,0,83,0.0,0.09,4.6,6.0,321,327,11.5,13.5,16.2,12.9,10.1,0.271,0.314,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.175747,-7.8260803,823.0,2001-05-25 01:00:00,12.5,96,11.9,12.5,0.0,0.0,0.0,0.0,1,1021.6,926.7,26,0,0,87,0.0,0.06,4.2,6.0,340,335,11.2,12.9,16.0,12.9,10.1,0.272,0.314,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.175747,-7.8260803,823.0,2001-05-25 02:00:00,12.2,97,11.8,12.1,0.0,0.0,0.0,0.0,0,1021.4,926.4,17,0,0,57,0.0,0.04,4.4,6.4,351,344,11.9,12.5,15.7,12.9,10.1,0.272,0.314,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.175747,-7.8260803,823.0,2001-05-25 03:00:00,10.8,99,10.7,10.4,0.0,0.0,0.0,0.0,2,1021.0,925.6,57,43,0,62,0.0,0.01,4.6,6.8,18,357,12.6,12.2,15.4,12.9,10.1,0.273,0.314,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.175747,-7.8260803,823.0,2001-05-25 04:00:00,10.1,99,9.9,9.3,0.0,0.0,0.0,0.0,2,1020.9,925.3,52,44,0,40,0.0,0.01,5.4,8.7,48,17,13.3,12.0,15.2,12.9,10.1,0.273,0.314,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.175747,-7.8260803,823.0,2001-05-25 05:00:00,10.1,98,9.8,9.1,0.0,0.0,0.0,0.0,2,1020.8,925.2,52,42,0,46,0.0,0.02,6.2,9.7,54,27,14.0,12.0,14.9,13.0,10.1,0.274,0.313,0.338,0.388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.175747,-7.8260803,823.0,2001-05-25 06:00:00,10.9,96,10.2,10.2,0.0,0.0,0.0,0.0,2,1021.0,925.6,61,44,0,72,0.01,0.06,5.1,10.3,51,29,15.8,12.3,14.7,13.0,10.1,0.274,0.313,0.338,0.388,1,696.78,31.0,13.0,18.0,120.6,31.0,84.8,69.8,29.3,40.5,204.4,41.2,190.9,,,,,,
2224,40.175747,-7.8260803,823.0,2001-05-25 07:00:00,13.7,82,10.6,13.2,0.0,0.0,0.0,0.0,1,1020.9,926.4,24,0,0,80,0.08,0.28,4.8,10.1,42,35,15.8,14.1,14.7,13.0,10.1,0.275,0.313,0.338,0.388,1,3600.0,163.0,88.0,75.0,372.3,163.0,315.2,227.2,122.7,104.5,372.3,227.2,439.4,,,,,,
2223,40.175747,-7.8260803,823.0,2001-05-25 08:00:00,16.3,72,11.2,15.9,0.0,0.0,0.0,0.0,0,1021.2,927.5,19,0,0,64,0.19,0.53,5.7,8.0,35,36,17.3,16.1,14.7,13.0,10.1,0.275,0.313,0.338,0.388,1,3600.0,361.0,270.0,91.0,642.3,361.0,560.6,437.1,327.0,110.2,642.3,437.1,678.9,,,,,,
2222,40.175747,-7.8260803,823.0,2001-05-25 09:00:00,18.3,64,11.3,17.7,0.0,0.0,0.0,0.0,0,1021.1,928.0,15,0,0,51,0.31,0.76,6.9,8.9,28,32,20.2,18.0,14.9,13.0,10.1,0.274,0.312,0.338,0.388,1,3600.0,537.0,410.0,127.0,693.2,537.0,788.7,608.0,464.2,143.8,693.2,608.0,893.0,,,,,,
2221,40.175747,-7.8260803,823.0,2001-05-25 10:00:00,20.2,56,11.2,20.6,0.0,0.0,0.0,0.0,0,1021.0,928.5,10,0,0,32,0.44,1.03,6.8,8.8,18,19,20.9,20.0,15.2,13.0,10.1,0.272,0.312,0.338,0.388,1,3600.0,727.0,619.0,108.0,838.8,727.0,984.1,788.5,671.4,117.1,838.8,788.5,1067.3,,,,,,
2220,40.175747,-7.8260803,823.0,2001-05-25 11:00:00,21.6,52,11.4,23.0,0.0,0.0,0.0,0.0,0,1020.7,928.6,12,0,0,41,0.54,1.23,6.5,8.0,6,8,20.9,21.6,15.5,13.0,10.1,0.269,0.311,0.338,0.388,1,3600.0,858.0,743.0,115.0,874.2,858.0,1133.3,900.8,780.1,120.7,874.2,900.8,1189.9,,,,,,
2219,40.175747,-7.8260803,823.0,2001-05-25 12:00:00,22.6,51,11.9,24.7,0.0,0.0,0.0,0.0,0,1020.4,928.7,11,0,0,36,0.61,1.35,6.1,7.6,357,357,20.2,22.9,15.9,13.0,10.1,0.266,0.31,0.337,0.388,1,3600.0,938.0,818.0,120.0,889.4,938.0,1226.4,957.9,835.3,122.5,889.4,957.9,1252.3,,,,,,
