index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.370823,-7.6293335,732.0,2011-05-12 00:00:00,13.6,93,12.5,13.7,0.0,0.0,0.0,0.0,0,1018.9,934.5,18,0,0,61,0.0,0.11,4.7,7.8,32,77,13.0,14.6,16.8,12.7,9.7,0.338,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.370823,-7.6293335,732.0,2011-05-12 01:00:00,12.9,93,11.8,12.8,0.0,0.0,0.0,0.0,1,1019.0,934.4,21,0,0,69,0.0,0.1,4.6,7.6,39,93,11.5,14.0,16.5,12.7,9.7,0.338,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.370823,-7.6293335,732.0,2011-05-12 02:00:00,12.2,94,11.2,11.8,0.0,0.0,0.0,0.0,0,1018.2,933.4,19,0,0,63,0.0,0.09,5.1,7.2,45,96,11.9,13.5,16.3,12.7,9.7,0.339,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.370823,-7.6293335,732.0,2011-05-12 03:00:00,11.8,94,10.8,11.4,0.0,0.0,0.0,0.0,1,1017.8,933.0,21,0,0,71,0.0,0.09,4.8,6.8,42,90,13.3,13.1,16.0,12.7,9.7,0.339,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.370823,-7.6293335,732.0,2011-05-12 04:00:00,11.4,95,10.6,10.9,0.0,0.0,0.0,0.0,0,1017.6,932.7,19,0,0,64,0.0,0.07,5.4,7.6,37,85,14.0,12.8,15.7,12.7,9.7,0.339,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.370823,-7.6293335,732.0,2011-05-12 05:00:00,11.1,95,10.4,10.3,0.0,0.0,0.0,0.0,1,1017.4,932.4,20,1,0,64,0.0,0.06,6.4,9.1,43,83,15.1,12.5,15.5,12.8,9.7,0.339,0.346,0.352,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.370823,-7.6293335,732.0,2011-05-12 06:00:00,11.1,96,10.6,10.5,0.0,0.0,0.0,0.0,0,1017.7,932.7,16,1,0,51,0.01,0.05,5.6,9.8,50,84,16.2,12.5,15.2,12.8,9.7,0.339,0.346,0.352,0.387,1,340.92,21.0,10.0,11.0,103.2,21.0,70.9,48.2,22.9,25.2,189.2,26.3,162.6,,,,,,
2224,2224,41.370823,-7.6293335,732.0,2011-05-12 07:00:00,14.6,91,13.2,14.7,0.0,0.0,0.0,0.0,0,1017.9,933.8,8,0,0,26,0.07,0.14,6.6,10.2,61,82,16.9,14.2,15.1,12.8,9.7,0.339,0.346,0.352,0.387,1,3600.0,157.0,104.0,53.0,484.8,157.0,287.7,225.1,149.1,76.0,484.8,225.1,412.5,,,,,,
2223,2223,41.370823,-7.6293335,732.0,2011-05-12 08:00:00,17.8,79,14.1,18.2,0.0,0.0,0.0,0.0,0,1018.5,935.3,5,0,0,16,0.19,0.43,6.6,9.1,81,81,18.7,16.6,15.1,12.8,9.7,0.339,0.346,0.352,0.387,1,3600.0,355.0,286.0,69.0,717.9,355.0,534.3,433.9,349.5,84.3,717.9,433.9,653.0,,,,,,
2222,2222,41.370823,-7.6293335,732.0,2011-05-12 09:00:00,19.5,68,13.4,19.5,0.0,0.0,0.0,0.0,0,1018.5,935.7,6,0,0,19,0.32,0.73,7.6,9.7,90,92,22.0,18.0,15.3,12.8,9.7,0.338,0.345,0.352,0.387,1,3600.0,548.0,466.0,82.0,818.8,548.0,763.2,623.0,529.8,93.2,818.8,623.0,867.7,,,,,,
2221,2221,41.370823,-7.6293335,732.0,2011-05-12 10:00:00,20.9,62,13.4,22.0,0.0,0.0,0.0,0.0,0,1018.3,935.9,4,0,0,12,0.44,0.94,7.1,9.0,105,106,23.8,19.8,15.5,12.8,9.8,0.335,0.345,0.352,0.387,1,3600.0,715.0,625.0,90.0,874.2,715.0,958.8,777.0,679.2,97.8,874.2,777.0,1042.0,,,,,,
2220,2220,41.370823,-7.6293335,732.0,2011-05-12 11:00:00,21.9,59,13.6,23.5,0.0,0.0,0.0,0.0,0,1018.2,936.1,3,0,0,9,0.51,1.08,7.8,9.7,112,112,26.3,21.2,15.8,12.8,9.8,0.333,0.344,0.352,0.387,1,3600.0,808.0,702.0,106.0,849.8,808.0,1107.8,849.0,737.6,111.4,849.8,849.0,1164.0,,,,,,
2219,2219,41.370823,-7.6293335,732.0,2011-05-12 12:00:00,22.7,56,13.5,24.6,0.0,0.0,0.0,0.0,0,1017.8,935.9,2,1,0,2,0.55,1.21,6.7,8.5,126,126,27.0,22.1,16.2,12.8,9.8,0.329,0.343,0.351,0.387,1,3600.0,837.0,709.0,128.0,792.2,837.0,1200.1,854.7,724.0,130.7,792.2,854.7,1225.5,,,,,,
2218,2218,41.370823,-7.6293335,732.0,2011-05-12 13:00:00,23.4,53,13.2,26.0,0.0,0.0,0.0,0.0,0,1017.3,935.7,7,2,3,10,0.6,1.36,4.5,5.8,151,150,25.6,22.9,16.5,12.8,9.8,0.326,0.343,0.351,0.387,1,3600.0,889.0,755.0,134.0,823.6,889.0,1229.3,883.8,750.6,133.2,823.6,883.8,1222.2,,,,,,
2217,2217,41.370823,-7.6293335,732.0,2011-05-12 14:00:00,23.8,50,12.6,25.9,0.0,0.0,0.0,0.0,0,1017.2,935.7,8,6,1,7,0.56,1.49,3.6,4.7,180,184,22.7,23.4,16.9,12.9,9.8,0.323,0.342,0.351,0.387,1,3600.0,818.0,659.0,159.0,740.4,818.0,1193.6,791.2,637.4,153.8,740.4,791.2,1154.4,,,,,,
