index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.300526,-7.7474976,716.0,2003-05-10 00:00:00,8.7,92,7.5,7.4,0.0,0.0,0.0,0.0,0,1020.3,936.1,3,0,0,10,0.0,0.08,4.2,5.1,329,321,12.2,11.2,14.0,11.1,9.2,0.326,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.300526,-7.7474976,716.0,2003-05-10 01:00:00,7.6,97,7.1,6.2,0.0,0.0,0.0,0.0,0,1020.3,935.8,20,18,0,12,0.0,0.03,4.1,5.2,345,335,12.2,10.7,13.7,11.1,9.2,0.326,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.300526,-7.7474976,716.0,2003-05-10 02:00:00,7.2,98,6.9,5.9,0.0,0.0,0.0,0.0,1,1019.7,935.2,35,35,0,12,0.0,0.02,3.2,5.9,360,349,11.5,10.3,13.5,11.1,9.2,0.326,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.300526,-7.7474976,716.0,2003-05-10 03:00:00,6.9,98,6.6,5.4,0.0,0.0,0.0,0.0,0,1019.5,934.9,12,10,0,9,0.0,0.02,4.3,6.8,360,360,11.9,10.0,13.2,11.1,9.2,0.327,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.300526,-7.7474976,716.0,2003-05-10 04:00:00,6.6,99,6.5,5.0,0.0,0.0,0.0,0.0,1,1019.6,934.9,32,35,0,0,0.0,0.01,4.6,7.1,18,15,12.6,9.9,12.9,11.1,9.3,0.327,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.300526,-7.7474976,716.0,2003-05-10 05:00:00,6.4,99,6.3,4.8,0.0,0.0,0.0,0.0,2,1019.4,934.7,78,85,0,4,0.0,0.01,4.5,7.1,29,30,12.2,9.7,12.7,11.1,9.3,0.327,0.342,0.381,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.300526,-7.7474976,716.0,2003-05-10 06:00:00,6.7,98,6.4,5.1,0.0,0.0,0.0,0.0,2,1020.0,935.3,67,70,0,12,0.0,0.02,4.5,7.1,29,49,13.3,9.8,12.5,11.2,9.3,0.327,0.342,0.381,0.4,1,100.68,16.0,7.0,9.0,75.4,16.0,65.5,37.0,16.2,20.8,143.4,19.5,151.7,,,,,,
2224,2224,41.300526,-7.7474976,716.0,2003-05-10 07:00:00,8.8,92,7.5,7.5,0.0,0.0,0.0,0.0,0,1020.0,935.9,2,0,0,8,0.05,0.1,4.6,6.6,39,61,15.1,10.9,12.3,11.2,9.3,0.328,0.342,0.381,0.4,1,3600.0,140.0,81.0,59.0,391.9,140.0,277.5,203.3,117.6,85.7,391.9,203.3,402.9,,,,,,
2223,2223,41.300526,-7.7474976,716.0,2003-05-10 08:00:00,11.3,83,8.5,10.3,0.0,0.0,0.0,0.0,0,1020.4,937.0,10,0,0,32,0.14,0.23,4.0,5.0,63,69,15.5,12.8,12.4,11.2,9.3,0.328,0.342,0.38,0.4,1,3600.0,315.0,214.0,101.0,546.7,315.0,525.4,386.6,262.6,123.9,546.7,386.6,644.8,,,,,,
2222,2222,41.300526,-7.7474976,716.0,2003-05-10 09:00:00,13.2,75,8.9,12.4,0.0,0.0,0.0,0.0,0,1020.5,937.6,7,0,0,23,0.24,0.37,3.1,3.8,111,107,15.5,14.5,12.5,11.2,9.3,0.327,0.342,0.38,0.4,1,3600.0,477.0,337.0,140.0,598.6,477.0,755.7,543.4,383.9,159.5,598.6,543.4,860.9,,,,,,
2221,2221,41.300526,-7.7474976,716.0,2003-05-10 10:00:00,15.0,67,8.9,15.3,0.0,0.0,0.0,0.0,0,1019.8,937.4,7,0,0,22,0.38,0.57,2.6,3.4,164,162,15.8,16.4,12.7,11.2,9.3,0.326,0.341,0.38,0.4,1,3600.0,691.0,574.0,117.0,808.8,691.0,952.6,751.8,624.5,127.3,808.8,751.8,1036.5,,,,,,
2220,2220,41.300526,-7.7474976,716.0,2003-05-10 11:00:00,16.6,61,9.0,17.8,0.0,0.0,0.0,0.0,0,1019.7,937.8,9,0,1,28,0.49,0.75,3.1,3.5,201,204,17.3,18.1,13.0,11.2,9.3,0.324,0.341,0.38,0.4,1,3600.0,847.0,739.0,108.0,899.4,847.0,1102.9,890.6,777.0,113.6,899.4,890.6,1159.6,,,,,,
2219,2219,41.300526,-7.7474976,716.0,2003-05-10 12:00:00,17.9,56,8.9,19.5,0.0,0.0,0.0,0.0,0,1019.3,937.8,13,0,6,31,0.55,0.91,3.8,4.6,229,231,18.4,19.6,13.4,11.2,9.3,0.323,0.34,0.379,0.399,1,3600.0,925.0,804.0,121.0,902.2,925.0,1196.1,945.0,821.3,123.6,902.2,945.0,1221.9,,,,,,
2218,2218,41.300526,-7.7474976,716.0,2003-05-10 13:00:00,18.9,52,8.9,20.2,0.0,0.0,0.0,0.0,1,1018.7,937.5,21,3,13,36,0.56,1.04,5.4,6.7,250,254,20.2,20.6,13.8,11.2,9.3,0.321,0.339,0.379,0.399,1,3600.0,926.0,750.0,176.0,821.0,926.0,1226.1,920.8,745.8,175.0,821.0,920.8,1219.2,,,,,,
2217,2217,41.300526,-7.7474976,716.0,2003-05-10 14:00:00,19.6,50,9.0,20.2,0.0,0.0,0.0,0.0,1,1018.3,937.3,30,16,6,41,0.53,1.14,7.2,9.0,264,265,23.0,21.1,14.2,11.2,9.3,0.319,0.338,0.379,0.399,1,3600.0,862.0,635.0,227.0,715.8,862.0,1190.7,833.7,614.1,219.5,715.8,833.7,1151.6,,,,,,
2216,2216,41.300526,-7.7474976,716.0,2003-05-10 15:00:00,19.8,50,8.9,19.4,0.1,0.1,0.0,0.0,51,1018.2,937.2,43,24,19,32,0.47,1.16,9.0,11.5,272,274,25.9,21.1,14.6,11.2,9.3,0.318,0.337,0.379,0.399,1,3600.0,767.0,560.0,207.0,688.0,767.0,1092.5,718.8,524.8,194.0,688.0,718.8,1023.8,,,,,,
2215,2215,41.300526,-7.7474976,716.0,2003-05-10 16:00:00,19.6,50,8.8,18.0,0.0,0.0,0.0,0.0,1,1017.6,936.6,35,19,19,21,0.37,1.15,9.7,12.3,272,275,26.6,20.5,14.9,11.2,9.3,0.318,0.337,0.378,0.399,1,3600.0,577.0,428.0,149.0,612.4,577.0,938.0,519.5,385.3,134.1,612.4,519.5,844.5,,,,,,
2214,2214,41.300526,-7.7474976,716.0,2003-05-10 17:00:00,19.4,51,9.0,17.6,0.0,0.0,0.0,0.0,1,1017.5,936.5,29,11,26,12,0.3,1.1,10.4,14.1,272,276,26.6,19.8,15.1,11.3,9.3,0.317,0.336,0.378,0.399,1,3600.0,469.0,359.0,110.0,652.8,469.0,738.0,397.8,304.5,93.3,652.8,397.8,626.0,,,,,,
2213,2213,41.300526,-7.7474976,716.0,2003-05-10 18:00:00,18.6,56,9.6,17.1,0.0,0.0,0.0,0.0,0,1017.7,936.5,16,4,19,4,0.19,0.94,9.4,13.5,274,279,27.4,18.8,15.3,11.3,9.3,0.316,0.336,0.378,0.399,1,3600.0,282.0,197.0,85.0,522.5,282.0,506.0,213.5,149.2,64.4,522.5,213.5,383.1,,,,,,
2212,2212,41.300526,-7.7474976,716.0,2003-05-10 19:00:00,17.3,63,10.3,16.6,0.0,0.0,0.0,0.0,0,1017.8,936.2,10,3,10,4,0.08,0.73,5.4,11.9,270,275,23.4,17.5,15.4,11.3,9.3,0.316,0.336,0.378,0.399,1,3600.0,128.0,80.0,48.0,416.4,128.0,257.8,65.8,41.1,24.7,416.4,65.8,132.5,,,,,,
2211,2211,41.300526,-7.7474976,716.0,2003-05-10 20:00:00,15.4,72,10.4,14.4,0.0,0.0,0.0,0.0,0,1018.2,936.1,4,2,2,2,0.03,0.49,7.6,9.8,270,276,16.6,16.1,15.3,11.3,9.3,0.317,0.336,0.378,0.399,0,0.0,13.0,5.0,8.0,58.3,13.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2210,2210,41.300526,-7.7474976,716.0,2003-05-10 21:00:00,13.6,81,10.4,12.7,0.0,0.0,0.0,0.0,0,1019.0,936.3,2,0,0,5,0.0,0.3,7.0,8.7,282,287,15.1,14.8,15.2,11.3,9.3,0.317,0.336,0.378,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2209,2209,41.300526,-7.7474976,716.0,2003-05-10 22:00:00,12.0,89,10.2,11.1,0.0,0.0,0.0,0.0,0,1019.4,936.2,6,0,1,17,0.0,0.15,6.6,8.4,292,290,13.7,13.8,15.1,11.4,9.3,0.317,0.336,0.378,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2208,2208,41.300526,-7.7474976,716.0,2003-05-10 23:00:00,10.6,94,9.7,9.7,0.0,0.0,0.0,0.0,0,1019.4,935.8,9,0,1,28,0.0,0.07,5.1,7.0,309,305,13.0,12.9,14.8,11.4,9.3,0.318,0.336,0.378,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2207,2207,41.300526,-7.7474976,716.0,2003-05-11 00:00:00,9.5,96,9.0,8.6,0.0,0.0,0.0,0.0,1,1019.1,935.3,20,1,18,29,0.0,0.04,4.6,6.1,321,315,11.9,12.2,14.6,11.4,9.3,0.318,0.336,0.378,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,41.300526,-7.7474976,716.0,2003-05-11 01:00:00,8.7,99,8.5,7.7,0.0,0.0,0.0,0.0,1,1018.8,934.8,37,0,35,54,0.0,0.02,4.2,5.4,329,323,11.2,11.7,14.4,11.4,9.3,0.318,0.336,0.377,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,41.300526,-7.7474976,716.0,2003-05-11 02:00:00,8.6,99,8.5,7.6,0.0,0.0,0.0,0.0,2,1018.6,934.6,60,0,62,77,0.0,0.01,3.9,5.6,338,333,11.2,11.5,14.1,11.4,9.3,0.318,0.336,0.377,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,41.300526,-7.7474976,716.0,2003-05-11 03:00:00,8.7,99,8.6,8.0,0.0,0.0,0.0,0.0,3,1018.4,934.4,100,35,94,99,0.0,0.01,2.5,5.2,352,344,11.2,11.3,13.9,11.4,9.3,0.319,0.336,0.377,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,41.300526,-7.7474976,716.0,2003-05-11 04:00:00,8.9,99,8.8,8.1,0.0,0.0,0.0,0.0,3,1018.6,934.6,100,82,98,96,0.0,0.01,3.3,5.7,347,342,11.2,11.4,13.7,11.4,9.3,0.319,0.336,0.377,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,41.300526,-7.7474976,716.0,2003-05-11 05:00:00,9.2,99,9.0,8.5,0.0,0.0,0.0,0.0,3,1018.9,935.0,100,34,93,69,0.0,0.02,3.3,6.1,347,332,11.9,11.5,13.5,11.5,9.3,0.319,0.336,0.377,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,2201,41.300526,-7.7474976,716.0,2003-05-11 06:00:00,9.6,98,9.3,8.9,0.0,0.0,0.0,0.0,3,1019.2,935.4,100,78,72,10,0.01,0.02,3.1,5.0,339,330,11.2,11.6,13.3,11.5,9.3,0.32,0.336,0.377,0.399,1,0.0,8.0,0.0,8.0,0.0,8.0,67.6,18.5,0.0,18.5,0.0,9.8,155.8,,,,,,
2200,2200,41.300526,-7.7474976,716.0,2003-05-11 07:00:00,11.1,93,10.0,10.6,0.0,0.0,0.0,0.0,2,1019.7,936.3,54,56,5,1,0.05,0.1,3.5,5.4,336,323,12.2,12.3,13.2,11.5,9.3,0.32,0.336,0.377,0.399,1,3064.6,105.0,34.0,71.0,162.2,105.0,281.3,151.7,49.1,102.6,162.2,151.7,406.5,,,,,,
