index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.386642,-7.8591614,538.0,2015-03-09 00:00:00,7.9,71,2.9,4.8,0.0,0.0,0.0,0.0,0,1024.0,959.6,0,0,0,0,0.02,0.31,10.2,16.9,48,50,23.0,7.1,10.4,9.0,8.6,0.321,0.345,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.386642,-7.8591614,538.0,2015-03-09 01:00:00,6.8,73,2.4,3.5,0.0,0.0,0.0,0.0,0,1024.2,959.5,0,0,0,0,0.02,0.26,10.8,18.8,53,58,23.8,6.6,10.1,9.0,8.6,0.321,0.345,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.386642,-7.8591614,538.0,2015-03-09 02:00:00,6.0,75,1.9,2.5,0.0,0.0,0.0,0.0,0,1024.0,959.1,0,0,0,0,0.01,0.23,11.4,20.0,55,62,24.5,6.2,9.8,9.0,8.6,0.322,0.345,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.386642,-7.8591614,538.0,2015-03-09 03:00:00,5.3,76,1.5,1.7,0.0,0.0,0.0,0.0,0,1023.9,958.9,0,0,0,0,0.01,0.21,11.7,20.3,56,63,25.2,5.8,9.5,9.0,8.6,0.322,0.345,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.386642,-7.8591614,538.0,2015-03-09 04:00:00,4.8,77,1.2,1.2,0.0,0.0,0.0,0.0,0,1023.6,958.5,0,0,0,0,0.01,0.2,11.6,21.0,54,59,25.2,5.4,9.3,9.0,8.6,0.323,0.345,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.386642,-7.8591614,538.0,2015-03-09 05:00:00,4.3,78,0.8,0.6,0.0,0.0,0.0,0.0,0,1023.6,958.4,0,0,0,0,0.01,0.18,12.0,22.0,51,55,24.5,5.1,9.0,9.0,8.6,0.323,0.344,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.386642,-7.8591614,538.0,2015-03-09 06:00:00,3.8,79,0.5,-0.1,0.0,0.0,0.0,0.0,0,1024.0,958.6,0,0,0,0,0.01,0.17,12.6,23.6,53,56,24.5,4.7,8.7,9.0,8.6,0.323,0.344,0.379,0.391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,40.386642,-7.8591614,538.0,2015-03-09 07:00:00,3.6,76,-0.3,-0.5,0.0,0.0,0.0,0.0,0,1024.5,959.1,0,0,0,0,0.01,0.19,12.7,24.1,55,58,27.0,4.4,8.4,9.0,8.6,0.324,0.344,0.379,0.391,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,,,,,,
2223,40.386642,-7.8591614,538.0,2015-03-09 08:00:00,5.1,77,1.5,1.6,0.0,0.0,0.0,0.0,0,1025.0,959.9,0,0,0,0,0.03,0.2,11.0,22.5,58,63,27.0,5.1,8.2,9.0,8.6,0.324,0.344,0.379,0.391,1,2411.22,80.0,54.0,26.0,392.7,80.0,146.3,152.9,103.2,49.7,512.5,117.2,279.7,,,,,,
2222,40.386642,-7.8591614,538.0,2015-03-09 09:00:00,11.0,64,4.3,8.0,0.0,0.0,0.0,0.0,0,1025.6,961.7,0,0,0,0,0.13,0.48,10.9,18.5,63,66,25.9,8.3,8.3,9.0,8.6,0.325,0.344,0.379,0.391,1,3600.0,278.0,219.0,59.0,750.2,278.0,405.3,360.2,283.8,76.5,750.2,360.2,525.2,,,,,,
2221,40.386642,-7.8591614,538.0,2015-03-09 10:00:00,14.4,55,5.5,11.9,0.0,0.0,0.0,0.0,0,1025.7,962.6,0,0,0,0,0.24,0.74,9.5,13.5,61,65,24.8,11.1,8.5,9.0,8.6,0.324,0.344,0.379,0.391,1,3600.0,472.0,398.0,74.0,874.6,472.0,631.9,545.4,459.9,85.5,874.6,545.4,730.1,,,,,,
2220,40.386642,-7.8591614,538.0,2015-03-09 11:00:00,16.9,46,5.2,15.1,0.0,0.0,0.0,0.0,0,1025.5,962.9,0,0,0,0,0.36,1.04,7.6,9.4,65,67,23.0,13.5,8.8,9.0,8.6,0.323,0.344,0.378,0.391,1,3600.0,633.0,554.0,79.0,949.2,633.0,810.4,687.6,601.8,85.8,949.2,687.6,880.4,,,,,,
2219,40.386642,-7.8591614,538.0,2015-03-09 12:00:00,18.4,43,5.5,17.8,0.0,0.0,0.0,0.0,0,1025.1,962.8,0,0,0,0,0.43,1.21,4.8,6.0,63,65,20.5,15.5,9.2,9.0,8.6,0.321,0.343,0.378,0.391,1,3600.0,735.0,651.0,84.0,973.1,735.0,928.9,764.1,676.8,87.3,973.1,764.1,965.7,,,,,,
