index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.175747,-7.321167,469.0,2020-06-17 00:00:00,12.2,81,8.9,10.7,0.0,0.0,0.0,0.0,0,1020.6,965.2,1,1,0,0,0.0,0.28,8.0,10.9,355,17,8.6,16.1,19.6,17.7,14.7,0.127,0.204,0.285,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.175747,-7.321167,469.0,2020-06-17 01:00:00,12.3,80,8.9,11.2,0.0,0.0,0.0,0.0,0,1020.3,964.9,2,1,2,0,0.0,0.29,5.4,13.1,352,8,10.4,15.2,19.4,17.7,14.7,0.127,0.204,0.285,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.175747,-7.321167,469.0,2020-06-17 02:00:00,10.8,90,9.1,9.6,0.0,0.0,0.0,0.0,0,1019.7,964.0,0,0,0,0,0.0,0.14,6.3,9.4,347,4,9.4,14.4,19.1,17.7,14.7,0.127,0.204,0.285,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.175747,-7.321167,469.0,2020-06-17 03:00:00,11.2,85,8.7,10.5,0.0,0.0,0.0,0.0,0,1019.3,963.7,1,1,0,0,0.0,0.2,2.5,5.1,278,4,9.0,13.6,18.8,17.7,14.7,0.128,0.204,0.285,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.175747,-7.321167,469.0,2020-06-17 04:00:00,10.4,89,8.6,10.0,0.0,0.0,0.0,0.0,0,1019.2,963.5,1,1,0,0,0.0,0.14,0.5,2.6,225,34,5.0,13.0,18.5,17.7,14.8,0.128,0.204,0.285,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.175747,-7.321167,469.0,2020-06-17 05:00:00,10.0,91,8.6,9.3,0.0,0.0,0.0,0.0,0,1019.3,963.5,1,1,0,0,0.0,0.11,2.3,4.3,342,48,3.6,12.3,18.2,17.7,14.8,0.128,0.204,0.285,0.28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.175747,-7.321167,469.0,2020-06-17 06:00:00,10.4,89,8.7,9.4,0.0,0.0,0.0,0.0,0,1019.6,963.9,2,2,0,0,0.01,0.14,4.7,7.4,356,23,8.3,12.4,17.9,17.7,14.8,0.128,0.204,0.285,0.28,1,1662.07,42.0,20.0,22.0,169.6,42.0,98.2,92.7,44.1,48.5,269.8,58.3,216.7,,,,,,
2224,40.175747,-7.321167,469.0,2020-06-17 07:00:00,13.0,71,7.9,11.6,0.0,0.0,0.0,0.0,0,1019.8,964.6,0,0,0,0,0.09,0.44,5.8,8.3,7,5,15.5,13.6,17.7,17.7,14.8,0.128,0.204,0.285,0.28,1,3600.0,195.0,136.0,59.0,533.2,195.0,338.0,265.0,184.8,80.2,533.2,265.0,459.3,,,,,,
2223,40.175747,-7.321167,469.0,2020-06-17 08:00:00,15.1,59,7.2,13.2,0.0,0.0,0.0,0.0,0,1019.5,964.7,0,0,0,0,0.21,0.7,8.6,11.5,358,360,22.3,15.3,17.5,17.6,14.8,0.128,0.204,0.285,0.28,1,3600.0,385.0,306.0,79.0,701.7,385.0,577.9,462.2,367.3,94.8,701.7,462.2,693.7,,,,,,
2222,40.175747,-7.321167,469.0,2020-06-17 09:00:00,17.0,54,7.5,15.1,0.0,0.0,0.0,0.0,0,1019.2,964.7,0,0,0,0,0.32,0.9,9.7,12.6,356,358,25.9,17.4,17.5,17.6,14.8,0.128,0.204,0.285,0.28,1,3600.0,576.0,486.0,90.0,803.5,576.0,801.5,649.7,548.2,101.5,803.5,649.7,903.9,,,,,,
