index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.159927,-7.339081,674.0,2017-03-21 00:00:00,5.6,92,4.5,2.6,0.0,0.0,0.0,0.0,1,1020.4,940.1,27,1,0,88,0.0,0.07,11.3,24.1,279,280,27.0,9.1,11.3,9.7,8.0,0.201,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.159927,-7.339081,674.0,2017-03-21 01:00:00,5.6,93,4.6,2.7,0.0,0.0,0.0,0.0,1,1020.4,940.1,32,3,0,97,0.0,0.06,10.8,22.1,274,276,32.8,8.5,11.1,9.7,8.0,0.201,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.159927,-7.339081,674.0,2017-03-21 02:00:00,5.6,94,4.7,2.9,0.0,0.0,0.0,0.0,1,1020.0,939.7,34,5,1,98,0.0,0.06,9.4,20.7,274,277,31.0,8.1,10.8,9.7,8.0,0.201,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.159927,-7.339081,674.0,2017-03-21 03:00:00,5.8,95,5.1,3.0,0.0,0.0,0.0,0.0,3,1019.6,939.4,99,79,0,94,0.0,0.04,10.5,21.6,274,274,30.6,7.9,10.6,9.7,8.0,0.202,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.159927,-7.339081,674.0,2017-03-21 04:00:00,5.9,97,5.5,3.5,0.0,0.0,0.0,0.0,3,1019.2,939.1,100,100,1,100,0.0,0.03,9.0,20.2,268,269,30.2,7.8,10.4,9.7,8.0,0.202,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.159927,-7.339081,674.0,2017-03-21 05:00:00,6.4,97,6.0,4.0,0.0,0.0,0.0,0.0,3,1019.2,939.2,100,100,2,95,0.0,0.03,9.4,18.4,274,272,29.5,7.9,10.2,9.7,8.0,0.203,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.159927,-7.339081,674.0,2017-03-21 06:00:00,6.6,97,6.2,4.3,0.0,0.0,0.0,0.0,3,1019.1,939.2,100,96,24,99,0.0,0.03,9.4,18.8,277,277,28.4,8.0,10.0,9.7,8.0,0.203,0.275,0.347,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,41.159927,-7.339081,674.0,2017-03-21 07:00:00,7.0,96,6.4,4.8,0.0,0.0,0.0,0.0,3,1019.2,939.4,100,55,94,93,0.01,0.04,8.7,16.0,277,278,27.4,8.1,9.8,9.7,8.0,0.204,0.275,0.347,0.344,1,0.0,4.0,0.0,4.0,0.0,4.0,45.8,9.7,0.0,9.7,0.0,4.2,111.6,,,,,,
2223,2223,41.159927,-7.339081,674.0,2017-03-21 08:00:00,7.8,91,6.4,6.0,0.0,0.0,0.0,0.0,3,1019.4,939.8,100,91,74,67,0.03,0.1,6.6,8.8,279,282,24.1,8.5,9.7,9.7,8.0,0.204,0.275,0.347,0.344,1,393.78,59.0,13.0,46.0,73.1,59.0,245.2,90.4,19.9,70.5,73.1,90.4,375.7,,,,,,
2222,2222,41.159927,-7.339081,674.0,2017-03-21 09:00:00,8.3,86,6.2,6.7,0.0,0.0,0.0,0.0,3,1019.5,940.0,100,100,46,0,0.04,0.15,4.7,6.6,279,279,20.2,8.9,9.6,9.7,8.0,0.204,0.275,0.347,0.344,1,0.0,63.0,11.0,52.0,30.5,63.0,498.0,77.7,13.6,64.2,30.5,77.7,614.5,,,,,,
2221,2221,41.159927,-7.339081,674.0,2017-03-21 10:00:00,9.1,85,6.7,6.4,1.3,1.3,0.0,0.0,61,1019.9,940.6,100,100,90,0,0.06,0.17,12.6,17.3,323,324,28.4,9.3,9.6,9.7,8.0,0.219,0.275,0.347,0.344,1,0.0,101.0,12.0,89.0,23.1,101.0,717.3,114.3,13.6,100.7,23.1,114.3,811.8,,,,,,
2220,2220,41.159927,-7.339081,674.0,2017-03-21 11:00:00,7.9,77,4.2,5.1,0.3,0.3,0.0,0.0,51,1020.8,941.1,100,97,26,0,0.09,0.24,9.4,13.3,356,360,34.6,9.4,9.6,9.7,8.0,0.222,0.275,0.347,0.344,1,1414.38,164.0,69.0,95.0,107.1,164.0,888.1,176.2,74.1,102.1,107.1,176.2,954.1,,,,,,
2219,2219,41.159927,-7.339081,674.0,2017-03-21 12:00:00,8.3,77,4.4,6.0,0.0,0.0,0.0,0.0,3,1021.1,941.5,100,97,57,0,0.13,0.26,6.6,8.2,292,293,24.1,9.4,9.4,9.7,8.0,0.223,0.275,0.346,0.344,1,0.0,264.0,23.0,241.0,31.8,264.0,998.8,272.7,23.8,249.0,31.8,272.7,1031.9,,,,,,
2218,2218,41.159927,-7.339081,674.0,2017-03-21 13:00:00,10.4,66,4.3,7.6,0.0,0.0,0.0,0.0,3,1020.7,941.7,100,87,58,0,0.23,0.43,9.8,12.9,294,297,30.2,10.8,9.4,9.7,8.0,0.222,0.275,0.346,0.344,1,3600.0,480.0,278.0,202.0,368.0,480.0,1041.9,479.0,277.4,201.6,368.0,479.0,1039.7,,,,,,
2217,2217,41.159927,-7.339081,674.0,2017-03-21 14:00:00,11.0,64,4.5,7.6,0.2,0.2,0.0,0.0,51,1020.0,941.2,98,65,65,0,0.21,0.47,14.1,18.8,274,274,34.6,11.6,9.6,9.6,8.0,0.224,0.275,0.346,0.344,1,3600.0,413.0,226.0,187.0,307.3,413.0,1014.3,397.9,217.7,180.2,307.3,397.9,977.2,,,,,,
2216,2216,41.159927,-7.339081,674.0,2017-03-21 15:00:00,11.8,57,3.5,7.8,0.3,0.3,0.0,0.0,51,1019.2,940.7,72,50,45,0,0.23,0.6,17.4,24.0,277,279,43.2,12.0,9.8,9.6,8.0,0.226,0.275,0.346,0.344,1,3600.0,429.0,225.0,204.0,337.9,429.0,918.2,396.5,207.9,188.5,337.9,396.5,848.5,,,,,,
2215,2215,41.159927,-7.339081,674.0,2017-03-21 16:00:00,11.8,51,1.9,7.3,0.0,0.0,0.0,0.0,0,1018.9,940.4,12,11,0,6,0.22,0.68,18.4,25.6,271,274,44.3,12.2,9.9,9.6,8.0,0.224,0.275,0.346,0.344,1,3600.0,396.0,210.0,186.0,381.1,396.0,759.9,345.2,183.1,162.2,381.1,345.2,662.5,,,,,,
2214,2214,41.159927,-7.339081,674.0,2017-03-21 17:00:00,11.4,49,1.0,6.6,0.0,0.0,0.0,0.0,0,1018.9,940.3,7,0,1,21,0.2,0.69,19.2,28.1,278,280,47.5,12.2,10.1,9.6,8.0,0.223,0.274,0.346,0.344,1,3600.0,367.0,282.0,85.0,706.5,367.0,550.4,288.0,221.3,66.7,706.5,288.0,431.9,,,,,,
2213,2213,41.159927,-7.339081,674.0,2017-03-21 18:00:00,9.9,54,1.0,5.5,0.0,0.0,0.0,0.0,1,1019.3,940.2,27,1,0,86,0.11,0.56,16.5,28.4,280,282,47.2,11.4,10.2,9.6,8.0,0.223,0.274,0.346,0.344,1,3600.0,182.0,129.0,53.0,585.3,182.0,303.9,103.2,73.2,30.1,585.3,103.2,172.4,,,,,,
2212,2212,41.159927,-7.339081,674.0,2017-03-21 19:00:00,7.7,70,2.5,3.3,0.0,0.0,0.0,0.0,1,1020.2,940.5,30,0,0,99,0.05,0.32,18.4,33.0,276,277,47.9,10.1,10.3,9.6,8.0,0.223,0.274,0.346,0.344,0,330.7,22.0,10.0,12.0,101.1,22.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2211,2211,41.159927,-7.339081,674.0,2017-03-21 20:00:00,6.4,77,2.8,2.2,0.0,0.0,0.0,0.0,1,1021.2,941.1,29,0,0,95,0.02,0.22,17.7,31.7,283,282,49.0,9.1,10.2,9.6,8.0,0.223,0.274,0.346,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2210,2210,41.159927,-7.339081,674.0,2017-03-21 21:00:00,5.8,80,2.6,1.5,0.0,0.0,0.0,0.0,2,1021.8,941.4,54,3,38,96,0.02,0.19,17.5,30.5,284,284,49.0,8.4,10.1,9.6,8.0,0.223,0.274,0.346,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2209,2209,41.159927,-7.339081,674.0,2017-03-21 22:00:00,5.3,82,2.5,1.7,0.0,0.0,0.0,0.0,2,1022.0,941.5,63,20,54,41,0.01,0.16,13.1,24.1,278,279,46.8,7.9,9.9,9.6,8.0,0.223,0.274,0.346,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2208,2208,41.159927,-7.339081,674.0,2017-03-21 23:00:00,4.9,85,2.6,1.7,0.0,0.0,0.0,0.0,3,1021.5,940.9,92,48,43,78,0.0,0.13,10.4,21.2,270,271,37.4,7.4,9.7,9.6,8.0,0.223,0.274,0.346,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2207,2207,41.159927,-7.339081,674.0,2017-03-22 00:00:00,5.1,84,2.6,1.9,0.0,0.0,0.0,0.0,3,1021.2,940.7,100,100,24,90,0.0,0.14,10.6,19.6,260,264,32.8,7.5,9.3,9.6,8.0,0.221,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,41.159927,-7.339081,674.0,2017-03-22 01:00:00,5.2,83,2.6,2.3,0.0,0.0,0.0,0.0,3,1020.5,940.1,100,100,8,78,0.0,0.15,8.8,16.3,251,256,32.0,7.3,9.2,9.6,8.0,0.222,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,41.159927,-7.339081,674.0,2017-03-22 02:00:00,5.4,82,2.5,2.6,0.0,0.0,0.0,0.0,3,1019.2,938.9,84,47,27,85,0.0,0.17,7.9,14.7,223,234,28.4,7.2,9.0,9.6,8.0,0.222,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,41.159927,-7.339081,674.0,2017-03-22 03:00:00,4.9,81,1.8,1.8,0.1,0.1,0.0,0.0,51,1017.8,937.5,100,82,21,60,0.0,0.17,8.4,18.8,223,234,29.2,6.8,8.9,9.6,8.0,0.223,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,41.159927,-7.339081,674.0,2017-03-22 04:00:00,5.2,79,1.8,1.7,0.0,0.0,0.0,0.0,3,1016.8,936.7,100,87,12,89,0.01,0.19,11.2,21.6,230,237,35.3,6.7,8.7,9.6,8.0,0.224,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,41.159927,-7.339081,674.0,2017-03-22 05:00:00,4.8,81,1.9,1.4,0.3,0.3,0.0,0.0,51,1015.6,935.5,100,98,80,7,0.01,0.16,10.9,21.6,243,244,35.3,6.5,8.6,9.6,8.0,0.227,0.274,0.345,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
