index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,38.76977,-7.612549,388.0,2015-06-26 00:00:00,21.4,52,11.2,20.2,0.0,0.0,0.0,0.0,0,1021.1,976.4,0,0,0,0,0.06,1.21,10.5,19.9,311,318,23.8,24.5,27.6,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,38.76977,-7.612549,388.0,2015-06-26 01:00:00,20.5,54,10.8,19.4,0.0,0.0,0.0,0.0,0,1020.8,975.9,0,0,0,0,0.05,1.11,9.2,18.4,312,321,20.2,23.5,27.4,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,38.76977,-7.612549,388.0,2015-06-26 02:00:00,19.7,55,10.5,18.6,0.0,0.0,0.0,0.0,0,1020.1,975.1,0,0,0,0,0.05,1.03,8.7,17.9,318,326,17.3,22.5,27.1,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,38.76977,-7.612549,388.0,2015-06-26 03:00:00,19.1,57,10.3,18.1,0.0,0.0,0.0,0.0,0,1020.1,975.1,0,0,0,0,0.04,0.95,7.7,16.6,323,333,15.5,21.7,26.9,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,38.76977,-7.612549,388.0,2015-06-26 04:00:00,18.5,59,10.3,17.6,0.0,0.0,0.0,0.0,0,1020.3,975.2,0,0,0,0,0.02,0.88,6.3,14.7,329,343,14.0,21.0,26.6,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,38.76977,-7.612549,388.0,2015-06-26 05:00:00,18.0,61,10.3,17.3,0.0,0.0,0.0,0.0,0,1020.4,975.2,0,0,0,0,0.02,0.82,5.7,12.3,342,353,12.2,20.4,26.3,23.1,17.7,0.085,0.157,0.206,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,38.76977,-7.612549,388.0,2015-06-26 06:00:00,18.0,62,10.5,17.4,0.0,0.0,0.0,0.0,0,1020.9,975.7,0,0,0,0,0.03,0.79,5.2,10.4,348,2,10.4,20.2,26.0,23.1,17.7,0.085,0.157,0.206,0.26,1,1137.75,33.0,17.0,16.0,156.5,33.0,85.2,74.3,38.3,36.0,264.2,44.0,191.8,,,,,,
2224,38.76977,-7.612549,388.0,2015-06-26 07:00:00,20.1,55,10.8,19.9,0.0,0.0,0.0,0.0,0,1021.2,976.3,0,0,0,0,0.1,1.06,3.3,8.7,347,7,10.4,22.0,25.8,23.1,17.7,0.085,0.157,0.206,0.26,1,3600.0,181.0,126.0,55.0,529.0,181.0,315.3,252.0,175.4,76.6,529.0,252.0,439.0,,,,,,
2223,38.76977,-7.612549,388.0,2015-06-26 08:00:00,23.7,43,10.2,23.3,0.0,0.0,0.0,0.0,0,1021.4,977.0,0,0,0,0,0.24,1.68,3.3,5.0,347,360,12.2,25.3,25.8,23.1,17.8,0.085,0.157,0.206,0.26,1,3600.0,371.0,293.0,78.0,692.3,371.0,560.2,449.5,355.0,94.5,692.3,449.5,678.8,,,,,,
2222,38.76977,-7.612549,388.0,2015-06-26 09:00:00,27.1,32,9.2,26.3,0.0,0.0,0.0,0.0,0,1021.6,977.7,0,0,0,0,0.39,2.42,4.3,6.2,5,7,16.2,29.1,25.9,23.1,17.8,0.085,0.157,0.206,0.26,1,3600.0,563.0,469.0,94.0,786.5,563.0,789.3,638.1,531.6,106.5,786.5,638.1,894.6,,,,,,
