index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,39.47276,-8.3402405,49.0,2003-05-02T00:00,14.0,87,11.8,13.5,0.0,0.0,0.0,0.0,2,1020.1,1014.2,78,81,9,0,0.0,0.21,6.9,14.2,242,249,15.5,14.5,16.3,14.5,13.1,0.186,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,39.47276,-8.3402405,49.0,2003-05-02T01:00,13.6,90,12.1,13.4,0.0,0.0,0.0,0.0,2,1019.4,1013.5,56,60,3,0,0.0,0.15,5.6,13.1,243,254,15.1,14.3,16.1,14.5,13.1,0.186,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,39.47276,-8.3402405,49.0,2003-05-02T02:00,13.2,93,12.2,13.2,0.0,0.0,0.0,0.0,2,1019.4,1013.5,64,71,1,0,0.0,0.1,4.6,12.4,252,262,12.2,14.0,15.9,14.5,13.1,0.187,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,39.47276,-8.3402405,49.0,2003-05-02T03:00,12.9,96,12.2,12.9,0.0,0.0,0.0,0.0,3,1019.4,1013.5,90,99,2,0,0.0,0.07,4.3,11.5,265,274,9.7,13.6,15.7,14.5,13.1,0.187,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,39.47276,-8.3402405,49.0,2003-05-02T04:00,12.8,96,12.2,12.5,0.0,0.0,0.0,0.0,3,1019.2,1013.3,94,98,10,0,0.0,0.05,6.4,12.9,286,293,10.4,13.4,15.6,14.5,13.1,0.187,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,39.47276,-8.3402405,49.0,2003-05-02T05:00,13.0,96,12.3,12.4,0.0,0.0,0.0,0.0,3,1019.4,1013.5,88,96,2,0,0.0,0.06,9.0,16.1,307,310,15.5,13.5,15.4,14.6,13.1,0.188,0.216,0.222,0.265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,39.47276,-8.3402405,49.0,2003-05-02T06:00,12.8,95,12.1,12.1,0.0,0.0,0.0,0.0,3,1019.8,1013.9,86,95,1,0,0.02,0.07,9.4,17.7,320,322,19.4,13.5,15.2,14.6,13.1,0.188,0.215,0.222,0.265,1,0.0,3.0,0.0,3.0,0.0,3.0,36.4,7.6,0.0,7.6,0.0,2.9,92.9
2224,2224,39.47276,-8.3402405,49.0,2003-05-02T07:00,13.1,88,11.2,11.6,0.0,0.0,0.0,0.0,2,1020.1,1014.2,67,74,0,0,0.04,0.18,12.4,18.0,330,331,23.4,13.7,15.1,14.6,13.2,0.188,0.215,0.222,0.265,1,510.96,52.0,13.0,39.0,77.4,52.0,224.0,82.4,20.6,61.8,78.2,81.5,355.0
2223,2223,39.47276,-8.3402405,49.0,2003-05-02T08:00,13.9,77,10.0,11.8,0.0,0.0,0.0,0.0,2,1020.8,1014.9,78,87,0,0,0.1,0.36,14.8,20.2,337,338,28.1,14.7,15.1,14.6,13.2,0.188,0.215,0.221,0.265,1,2466.59,154.0,51.0,103.0,142.2,154.0,483.3,193.9,64.2,129.7,142.2,193.9,608.3
2222,2222,39.47276,-8.3402405,49.0,2003-05-02T09:00,14.7,69,9.1,12.3,0.0,0.0,0.0,0.0,2,1021.3,1015.4,70,78,0,0,0.18,0.52,15.0,19.6,339,340,30.2,15.8,15.1,14.6,13.2,0.187,0.215,0.221,0.265,1,3600.0,308.0,156.0,152.0,290.0,308.0,724.9,355.0,179.8,175.2,290.0,355.0,835.6
