latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
39.33216,-8.31723,171.0,2001-05-13T00:00,9.3,93,8.3,7.8,0.0,0.0,0.0,0.0,1,1015.9,995.1,33,7,0,90,0.0,0.08,7.0,13.3,192,221,11.2,10.4,14.9,14.9,14.0,0.177,0.126,0.162,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T01:00,8.9,95,8.1,7.5,0.0,0.0,0.0,0.0,1,1015.3,994.5,30,4,0,88,0.0,0.06,6.1,13.1,183,212,10.4,10.1,14.6,14.9,14.0,0.177,0.126,0.162,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T02:00,8.5,96,7.9,7.1,0.0,0.0,0.0,0.0,1,1015.4,994.6,26,5,2,66,0.0,0.04,5.8,13.4,180,207,10.1,9.7,14.3,14.9,14.0,0.177,0.126,0.162,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T03:00,8.3,97,7.9,6.8,0.0,0.0,0.0,0.0,0,1015.1,994.3,18,6,9,23,0.0,0.03,6.5,13.9,180,205,10.8,9.5,14.0,14.9,14.0,0.177,0.126,0.162,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T04:00,7.7,99,7.5,6.3,0.0,0.0,0.0,0.0,3,1015.1,994.2,94,68,35,38,0.0,0.01,5.6,13.3,165,199,11.5,8.9,13.7,14.9,14.0,0.177,0.126,0.162,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T05:00,7.7,100,7.7,6.2,0.0,0.0,0.0,0.0,3,1015.0,994.1,100,100,76,73,0.0,0.0,6.3,12.6,149,185,11.2,9.3,13.5,14.9,14.0,0.176,0.126,0.161,0.267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.31723,171.0,2001-05-13T06:00,7.9,100,7.9,6.3,0.0,0.0,0.0,0.0,3,1015.0,994.2,100,100,82,79,0.01,0.0,7.5,13.0,145,174,10.1,9.5,13.3,14.9,14.0,0.176,0.127,0.161,0.267,1,0.0,9.0,1.0,8.0,11.2,9.0,60.6,21.0,2.3,18.7,22.1,10.7,141.7
39.33216,-8.31723,171.0,2001-05-13T07:00,9.9,99,9.7,8.6,0.0,0.0,0.0,0.0,3,1015.5,994.8,100,100,27,5,0.03,0.01,8.4,10.3,160,168,17.3,11.2,13.2,14.9,14.0,0.176,0.127,0.161,0.267,1,0.0,71.0,4.0,67.0,19.8,71.0,270.2,104.7,5.9,98.8,19.8,104.7,398.6
39.33216,-8.31723,171.0,2001-05-13T08:00,11.4,91,10.0,10.0,0.0,0.0,0.0,0.0,2,1015.7,995.1,67,74,0,0,0.09,0.12,9.4,11.8,162,168,20.5,13.3,13.2,14.9,14.0,0.176,0.127,0.161,0.267,1,3600.0,212.0,80.0,132.0,204.6,212.0,524.1,261.5,98.7,162.8,204.6,261.5,646.6
39.33216,-8.31723,171.0,2001-05-13T09:00,13.4,74,9.0,11.6,0.1,0.1,0.0,0.0,51,1015.3,994.9,46,50,2,0,0.19,0.39,10.8,14.4,178,180,23.8,15.4,13.4,14.8,14.0,0.176,0.127,0.161,0.267,1,3600.0,383.0,217.0,166.0,382.4,383.0,760.5,437.5,247.9,189.6,382.4,437.5,868.7
39.33216,-8.31723,171.0,2001-05-13T10:00,14.4,65,7.9,11.8,0.0,0.0,0.0,0.0,2,1015.1,994.7,51,41,24,0,0.26,0.57,13.9,17.9,190,190,27.0,16.9,13.6,14.8,14.0,0.174,0.127,0.161,0.267,1,3600.0,506.0,329.0,177.0,457.7,506.0,963.4,551.5,358.6,192.9,457.7,551.5,1050.0
