latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.964848,-7.5419006,307.0,2003-05-01 00:00:00,8.5,90,7.0,7.1,0.0,0.0,0.0,0.0,2,1022.6,985.4,77,0,80,98,0.0,0.11,4.6,8.5,321,332,8.6,10.4,13.4,12.9,11.5,0.37,0.379,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 01:00:00,8.0,92,6.8,6.6,0.0,0.0,0.0,0.0,3,1022.1,984.8,83,0,89,98,0.0,0.08,3.6,7.1,323,330,7.9,10.0,13.2,12.9,11.5,0.37,0.379,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 02:00:00,7.7,93,6.7,6.4,0.0,0.0,0.0,0.0,3,1021.4,984.1,84,1,90,98,0.0,0.07,3.6,6.0,323,327,7.6,9.7,12.9,12.9,11.5,0.37,0.379,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 03:00:00,7.7,94,6.7,6.4,0.0,0.0,0.0,0.0,3,1021.2,983.9,87,1,94,98,0.0,0.07,2.9,5.5,330,328,7.6,9.6,12.7,12.9,11.5,0.37,0.378,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 04:00:00,7.8,94,6.8,6.5,0.0,0.0,0.0,0.0,3,1020.7,983.4,86,1,93,98,0.0,0.07,3.1,5.4,339,340,7.2,9.5,12.5,12.9,11.5,0.37,0.378,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 05:00:00,7.9,94,6.9,6.6,0.0,0.0,0.0,0.0,3,1020.6,983.3,84,0,91,99,0.0,0.07,3.3,5.1,354,352,6.5,9.5,12.3,12.9,11.5,0.37,0.378,0.384,0.395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 06:00:00,8.1,93,7.1,7.0,0.0,0.0,0.0,0.0,2,1020.6,983.4,74,0,73,99,0.01,0.07,2.9,4.7,360,23,6.1,9.5,12.1,12.9,11.5,0.37,0.378,0.384,0.395,1,0.0,4.0,0.0,4.0,0.0,4.0,42.4,9.9,0.0,9.9,0.0,4.1,104.9,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 07:00:00,10.2,89,8.5,9.3,0.0,0.0,0.0,0.0,1,1020.7,983.7,44,0,26,94,0.03,0.13,3.6,3.8,6,49,8.3,10.5,12.0,12.8,11.5,0.37,0.378,0.384,0.395,1,0.0,72.0,8.0,64.0,45.8,72.0,235.5,111.8,12.4,99.4,45.8,111.8,365.7,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 08:00:00,12.4,74,8.0,11.8,0.0,0.0,0.0,0.0,1,1021.0,984.3,23,0,0,77,0.11,0.37,0.7,0.7,90,90,8.6,13.3,12.1,12.8,11.5,0.369,0.378,0.384,0.395,1,3600.0,236.0,112.0,124.0,306.4,236.0,492.9,295.3,140.2,155.2,306.4,295.3,616.8,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 09:00:00,14.2,63,7.3,13.1,0.0,0.0,0.0,0.0,0,1021.0,984.5,8,0,0,25,0.25,0.6,2.9,3.7,210,209,11.9,15.5,12.4,12.8,11.5,0.368,0.378,0.383,0.395,1,3600.0,474.0,324.0,150.0,596.8,474.0,732.0,544.7,372.3,172.4,596.8,544.7,841.1,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 10:00:00,15.5,58,7.3,14.9,0.0,0.0,0.0,0.0,0,1020.8,984.5,0,0,0,0,0.37,0.74,5.1,6.1,225,225,17.6,17.1,12.7,12.8,11.5,0.366,0.377,0.383,0.394,1,3600.0,678.0,545.0,133.0,784.7,678.0,936.3,741.0,595.6,145.4,784.7,741.0,1023.3,,,,,,
39.964848,-7.5419006,307.0,2003-05-01 11:00:00,16.5,54,7.2,16.2,0.0,0.0,0.0,0.0,1,1020.3,984.1,33,37,0,0,0.46,0.87,8.7,11.0,232,232,22.7,18.4,13.1,12.8,11.5,0.363,0.376,0.383,0.394,1,3600.0,833.0,724.0,109.0,893.7,833.0,1092.2,877.9,763.0,114.9,893.7,877.9,1151.0,,,,,,
