latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.94903,-7.4358826,872.0,2015-03-05T00:00,4.6,56,-3.3,-0.4,0.0,0.0,0.0,0.0,0,1037.4,932.9,0,0,0,0,0.05,0.37,16.6,31.6,63,67,36.4,6.5,9.1,7.6,7.1,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T01:00,4.4,60,-2.7,-0.6,0.0,0.0,0.0,0.0,0,1037.5,932.9,0,0,0,0,0.04,0.34,17.4,32.4,63,67,37.8,6.2,8.9,7.6,7.1,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T02:00,3.7,62,-2.9,-1.4,0.0,0.0,0.0,0.0,0,1037.7,932.8,0,0,0,0,0.04,0.3,17.9,33.0,62,66,40.0,5.8,8.7,7.6,7.1,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T03:00,3.0,63,-3.3,-2.3,0.0,0.0,0.0,0.0,0,1037.6,932.5,0,0,0,0,0.04,0.28,18.8,34.0,61,66,43.2,5.4,8.5,7.6,7.1,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T04:00,2.4,64,-3.6,-3.1,0.0,0.0,0.0,0.0,0,1037.3,932.0,0,0,0,0,0.04,0.26,20.0,35.6,62,66,46.8,5.0,8.2,7.6,7.1,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T05:00,1.9,66,-3.8,-3.7,0.0,0.0,0.0,0.0,0,1037.1,931.7,0,0,0,0,0.03,0.24,20.8,37.1,64,67,49.0,4.7,8.0,7.6,7.2,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T06:00,1.5,67,-3.9,-4.3,0.0,0.0,0.0,0.0,0,1037.1,931.5,0,0,0,0,0.03,0.23,22.1,38.8,66,68,49.7,4.4,7.7,7.6,7.2,0.327,0.336,0.354,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T07:00,1.1,70,-3.8,-4.8,0.0,0.0,0.0,0.0,0,1037.1,931.4,0,0,0,0,0.03,0.2,22.9,39.9,66,68,49.3,4.1,7.5,7.6,7.1,0.327,0.336,0.354,0.33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-7.4358826,872.0,2015-03-05T08:00,1.6,72,-2.9,-4.4,0.0,0.0,0.0,0.0,0,1037.1,931.6,0,0,0,0,0.04,0.19,23.5,42.0,65,68,52.6,4.2,7.3,7.6,7.1,0.327,0.336,0.354,0.33,1,2087.19,64.0,42.0,22.0,328.2,64.0,121.8,133.4,87.5,45.8,479.6,91.3,253.9
40.94903,-7.4358826,872.0,2015-03-05T09:00,3.0,68,-2.4,-3.3,0.0,0.0,0.0,0.0,0,1036.9,931.9,0,0,0,0,0.09,0.24,26.1,38.6,66,68,56.2,5.3,7.2,7.6,7.1,0.327,0.336,0.354,0.33,1,3600.0,251.0,193.0,58.0,709.9,251.0,378.3,329.7,253.5,76.2,709.9,329.7,496.9
40.94903,-7.4358826,872.0,2015-03-05T10:00,4.8,61,-2.1,-1.5,0.0,0.0,0.0,0.0,0,1035.6,931.3,0,0,0,0,0.15,0.34,26.4,37.5,62,63,57.2,6.7,7.2,7.6,7.2,0.326,0.335,0.354,0.33,1,3600.0,441.0,368.0,73.0,850.1,441.0,602.3,512.1,427.3,84.8,850.1,512.1,699.4
40.94903,-7.4358826,872.0,2015-03-05T11:00,6.6,55,-1.8,0.6,0.0,0.0,0.0,0.0,0,1034.8,931.3,0,0,0,0,0.22,0.44,26.7,37.2,64,65,56.5,8.2,7.2,7.6,7.2,0.326,0.335,0.354,0.33,1,3600.0,597.0,514.0,83.0,918.5,597.0,778.6,649.9,559.5,90.3,918.5,649.9,847.6
40.94903,-7.4358826,872.0,2015-03-05T12:00,8.4,50,-1.5,2.9,0.0,0.0,0.0,0.0,0,1033.5,930.7,0,0,0,0,0.28,0.55,26.1,36.1,66,67,56.5,9.6,7.4,7.6,7.2,0.325,0.335,0.353,0.33,1,3600.0,702.0,613.0,89.0,952.6,702.0,895.3,730.3,637.7,92.6,952.6,730.3,931.4
40.94903,-7.4358826,872.0,2015-03-05T13:00,9.8,46,-1.4,4.7,0.0,0.0,0.0,0.0,0,1032.3,930.1,0,0,0,0,0.32,0.66,25.2,34.4,68,69,55.4,10.7,7.6,7.6,7.2,0.324,0.334,0.353,0.33,1,3600.0,746.0,655.0,91.0,965.0,746.0,944.3,746.6,655.5,91.1,965.0,746.6,945.1
40.94903,-7.4358826,872.0,2015-03-05T14:00,10.8,43,-1.3,6.0,0.0,0.0,0.0,0.0,0,1030.9,929.2,0,0,0,0,0.33,0.74,23.3,32.0,68,69,53.3,11.5,7.9,7.6,7.2,0.322,0.334,0.353,0.33,1,3600.0,724.0,634.0,90.0,956.2,724.0,922.4,696.9,610.2,86.6,956.2,696.9,887.8
40.94903,-7.4358826,872.0,2015-03-05T15:00,11.4,41,-1.4,6.3,0.0,0.0,0.0,0.0,0,1030.2,928.8,0,0,0,0,0.31,0.8,21.9,29.8,70,70,49.7,11.9,8.1,7.6,7.2,0.321,0.333,0.353,0.33,1,3600.0,643.0,558.0,85.0,934.1,643.0,831.1,590.7,512.6,78.1,934.1,590.7,763.5
40.94903,-7.4358826,872.0,2015-03-05T16:00,11.3,41,-1.6,6.0,0.0,0.0,0.0,0.0,0,1029.4,928.0,0,0,0,0,0.26,0.8,20.7,28.9,70,71,46.8,11.8,8.3,7.6,7.2,0.32,0.333,0.353,0.33,1,3600.0,504.0,426.0,78.0,876.0,504.0,676.6,432.5,365.6,66.9,876.0,432.5,580.6
40.94903,-7.4358826,872.0,2015-03-05T17:00,10.8,42,-1.7,5.7,0.0,0.0,0.0,0.0,0,1029.5,927.9,0,0,0,0,0.19,0.76,18.5,27.4,69,71,44.3,11.2,8.5,7.6,7.2,0.32,0.332,0.353,0.33,1,3600.0,325.0,260.0,65.0,770.6,325.0,469.4,243.4,194.7,48.7,770.6,243.4,351.5
40.94903,-7.4358826,872.0,2015-03-05T18:00,9.4,45,-1.9,4.9,0.0,0.0,0.0,0.0,0,1029.5,927.5,0,0,0,0,0.1,0.65,14.3,27.1,65,68,39.6,10.0,8.6,7.6,7.2,0.32,0.332,0.353,0.33,1,3479.07,130.0,90.0,40.0,548.8,130.0,223.7,53.5,37.0,16.5,424.8,52.4,92.0
